SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
NBR1	NBR1 autophagy cargo receptor	protein_coding	4077	A0A024R1V3.59	8405	protein_coding	-0.456601727145331	7.58605555833763	39.8833370633567	3.05214175150464e-05	0.00012739327835444
GTF2E2	general transcription factor IIE subunit 2	protein_coding	2961	P29084.198	2580	protein_coding	0.67153508317252	4.96190751156787	39.8719738900392	3.0564042551706e-05	0.000127526569989262
SIMC1	SUMO interacting motifs containing 1	protein_coding	375484	Q8NDZ2.132	5536	protein_coding	0.573134627432715	4.04313971358623	39.854054108088	3.06314027379478e-05	0.00012776293820314
MFSD6	major facilitator superfamily domain containing 6	protein_coding	54842	C9JAZ7.53	6031	protein_coding	-0.491754164055081	6.63464195965271	39.849345589664	3.06491305233798e-05	0.000127792197837608
EIF2B2	eukaryotic translation initiation factor 2B subunit beta	protein_coding	8892	Q53XC2.135	5436	protein_coding	0.506393320655135	4.86545105182448	39.8458149968535	3.06624311675025e-05	0.000127802984415492
DERL2	derlin 2	protein_coding	51009	Q9GZP9.160	6383	protein_coding	-0.652525243965021	5.05342187810262	39.804858772296	3.08172137070274e-05	0.000128403263119501
E2F1	E2F transcription factor 1	protein_coding	1869	Q01094.234	2690	protein_coding	1.68741154563967	5.35317054676514	39.8014052987317	3.08303064915402e-05	0.000128412963036866
YPEL3	yippee like 3	protein_coding	83719	H3BNP5.36	3181	protein_coding	-0.993920798535128	6.63864793151821	39.789099137546	3.08770139744182e-05	0.000128562617696627
RPS16	ribosomal protein S16	protein_coding	6217	P62249.165	2674	protein_coding	0.71621520846073	8.81635788152338	39.78020671639	3.09108158102722e-05	0.000128658451430822
SEMA4A	semaphorin 4A	protein_coding	64218	Q5TCI6.113	6771	protein_coding	1.46876458913978	3.99164450397101	39.765676115102	3.09661418237633e-05	0.000128843776008257
TMEM86A	transmembrane protein 86A	protein_coding	144110	NA	4243	protein_coding	-1.75170673392698	0.835859846761416	39.7297920173162	3.11032648263525e-05	0.000129369193205564
NID2	nidogen 2	protein_coding	22795	Q14112.201	6217	protein_coding	-1.76322763292571	0.231664192875992	39.7199343485772	3.11410568307606e-05	0.000129436782273375
HK1	hexokinase 1	protein_coding	3098	A0A024QZK7.62	6293	protein_coding	0.988609487681603	7.53874708178132	39.7198928719783	3.11412159547814e-05	0.000129436782273375
PPP1R13B	protein phosphatase 1 regulatory subunit 13B	protein_coding	23368	A0A3B3ISJ2.14	9573	protein_coding	-0.892426921721412	3.30996956483746	39.70512715746	3.11979242181167e-05	0.000129627320793422
METTL25	methyltransferase like 25	protein_coding	84190	Q8N6Q8.127	3644	protein_coding	-0.99668201155724	2.24588094541094	39.6686549708862	3.13385107069797e-05	0.000130166119158621
TSPAN33	tetraspanin 33	protein_coding	340348	Q86UF1.133	3530	protein_coding	2.79686036393391	2.08649791224985	39.6533163845972	3.13978544149035e-05	0.000130367213823663
NT5C1A	5'-nucleotidase, cytosolic IA	protein_coding	84618	Q9BXI3.150	9068	protein_coding	2.93831288395842	0.149380127562807	39.6488585584551	3.14151257936022e-05	0.000130393540567808
NDC1	NDC1 transmembrane nucleoporin	protein_coding	55706	Q9BTX1.153	4720	protein_coding	1.17181819929769	4.98450121574959	39.6206036752846	3.15248528247499e-05	0.000130770756949702
TTC16	tetratricopeptide repeat domain 16	protein_coding	158248	Q8NEE8.143	6347	protein_coding	-2.02670131938395	2.10395461224235	39.6198125105722	3.15279316780402e-05	0.000130770756949702
ZSCAN22	zinc finger and SCAN domain containing 22	protein_coding	342945	P10073.196	4654	protein_coding	-0.583523605170279	3.34243116743076	39.6139115636493	3.15509064777894e-05	0.000130820564259141
N4BP1	NEDD4 binding protein 1	protein_coding	9683	O75113.147	7810	protein_coding	-0.616066811542229	6.74640883265217	39.6087520781587	3.15710103677694e-05	0.000130858437344378
ARPC2	actin related protein 2/3 complex subunit 2	protein_coding	10109	C9JTV5.68	6515	protein_coding	0.622286778268247	9.18260147025502	39.6021198721422	3.15968745149526e-05	0.000130920151472341
SLC39A10	solute carrier family 39 member 10	protein_coding	57181	E7ENT5.48	6917	protein_coding	-1.19089265162388	5.1924481641184	39.575592919043	3.17005696782612e-05	0.000131262984923558
TASOR2	transcription activation suppressor family member 2	protein_coding	54906	Q5VWN6.135	10960	protein_coding	-0.593957272917518	6.17489614192146	39.5753240037458	3.17016228992179e-05	0.000131262984923558
NCK1	NCK adaptor protein 1	protein_coding	4690	A0A0S2Z4Y3.33	5510	protein_coding	-0.733496767284431	5.41130286254937	39.5436066878506	3.18261304404811e-05	0.000131732793207668
FBXL20	F-box and leucine rich repeat protein 20	protein_coding	84961	Q96IG2.161	11053	protein_coding	-0.549141777871404	5.48852624201107	39.5188762689334	3.19236040190215e-05	0.000132090417045753
WDR44	WD repeat domain 44	protein_coding	54521	Q5JSH3.154	4202	protein_coding	-0.484662107630223	5.18097998942075	39.5127977108454	3.19476152707659e-05	0.000132143932928213
CSRNP2	cysteine and serine rich nuclear protein 2	protein_coding	81566	Q9H175.138	5230	protein_coding	-0.51163194476688	4.4471848924999	39.5036621859113	3.19837414019723e-05	0.000132247504743199
CHAF1B	chromatin assembly factor 1 subunit B	protein_coding	8208	Q13112.210	5104	protein_coding	1.51470376649742	4.26968914156068	39.4835452323893	3.20634602999498e-05	0.000132531191239813
VPS50	VPS50 subunit of EARP/GARPII complex	protein_coding	55610	Q96JG6.134	9559	protein_coding	-0.76880491774573	4.54647985587869	39.4802516800989	3.2076533825412e-05	0.000132539304469463
CENPT	centromere protein T	protein_coding	80152	NA	5660	protein_coding	-0.459809962057212	5.67311414151848	39.4767439440524	3.20904643334424e-05	0.000132541500369099
PSMG3	proteasome assembly chaperone 3	protein_coding	84262	A0A024R806.35	1973	protein_coding	0.72801516406473	4.04206398760153	39.4745232889781	3.20992869952492e-05	0.000132541500369099
CDC73	cell division cycle 73	protein_coding	79577	NA	10512	protein_coding	-0.617574529842692	5.45041130876165	39.4657759669878	3.21340674636375e-05	0.000132639200959769
CSNK2B	casein kinase 2 beta	protein_coding	1460	A0A7I2V500.1	3788	protein_coding	0.466637296711043	6.89760004142642	39.461542900812	3.21509143581667e-05	0.000132662835482037
ATP13A1	ATPase 13A1	protein_coding	57130	NA	8359	protein_coding	-0.560587461071064	6.28879484282518	39.4496775123865	3.21981912114958e-05	0.000132811971978539
MARF1	meiosis regulator and mRNA stability factor 1	protein_coding	9665	G8JLP4.70	10906	protein_coding	-0.637526422131482	7.59133485060219	39.440938121359	3.22330642723131e-05	0.000132909859559082
RASSF3	Ras association domain family member 3	protein_coding	283349	A0A1B0GUG6.22	4241	protein_coding	-1.00988040747466	6.44387664437888	39.4239102282667	3.23011370289132e-05	0.000133144527856913
SLC9A5	solute carrier family 9 member A5	protein_coding	6553	NA	5420	protein_coding	1.4108567136686	2.78432109250938	39.4067975797079	3.23697165564952e-05	0.000133381122211548
DET1	DET1 partner of COP1 E3 ubiquitin ligase	protein_coding	55070	H0YK09.57	6859	protein_coding	-1.04145543992197	2.46687349440314	39.3926623067892	3.24264914521599e-05	0.000133568928360779
CPEB4	cytoplasmic polyadenylation element binding protein 4	protein_coding	80315	Q17RY0.125	10444	protein_coding	-1.05026711955876	4.17985464353658	39.353947595611	3.2582582615218e-05	0.000134165560240571
RDX	radixin	protein_coding	5962	A0A2R8Y7M3.15	8518	protein_coding	0.755318301149562	5.40037644213205	39.3490881102977	3.26022366924416e-05	0.000134200166150495
RGP1	RGP1 homolog, RAB6A GEF complex partner 1	protein_coding	9827	Q92546.149	7126	protein_coding	-0.404721989651367	6.05224126171909	39.3453597233501	3.26173253849131e-05	0.000134215962234091
MEAK7	MTOR associated protein, eak-7 homolog	protein_coding	57707	Q6P9B6.131	8157	protein_coding	0.655395924969419	4.75669779080199	39.3381335590601	3.26465925516475e-05	0.000134290069844346
SLC35A1	solute carrier family 35 member A1	protein_coding	10559	NA	1994	protein_coding	-0.734807755503057	4.42004078097779	39.3298854338107	3.26800360395251e-05	0.000134381299522749
PER1	period circadian regulator 1	protein_coding	5187	O15534.197	7002	protein_coding	1.41513181351114	5.36750992726737	39.3150856920517	3.27401438261487e-05	0.000134582072950423
KIF21B	kinesin family member 21B	protein_coding	23046	O75037.182	12164	protein_coding	-0.390055727729179	7.66208654379306	39.2869731250485	3.28546736887239e-05	0.00013500633910878
ATOX1	antioxidant 1 copper chaperone	protein_coding	475	E5RIM7.67	5239	protein_coding	0.482459668265947	4.30785953664906	39.2750152348732	3.29035305536253e-05	0.000135160542690839
CAPS2	calcyphosine 2	protein_coding	84698	NA	6689	protein_coding	1.31882975811776	1.46903529120993	39.2204860850699	3.31273929962676e-05	0.000135994620190285
BOLA2B	bolA family member 2B	protein_coding	654483	Q9H3K6.164	1367	protein_coding	0.718106139013657	4.28309511211277	39.2200041558758	3.31293793505716e-05	0.000135994620190285
NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	protein_coding	4695	NA	1474	protein_coding	0.677869084013239	4.84197063337764	39.2115401162535	3.31642878644102e-05	0.000136091087008789
POLR2D	RNA polymerase II subunit D	protein_coding	5433	O15514.189	5222	protein_coding	0.409617398192655	5.47841664446684	39.2059355608726	3.31874263780475e-05	0.00013613409816238
DDX3X	DEAD-box helicase 3 X-linked	protein_coding	1654	O00571.234	15828	protein_coding	-0.543470882829789	8.61872374915164	39.2034743636391	3.31975933904237e-05	0.00013613409816238
PRKACB	protein kinase cAMP-activated catalytic subunit beta	protein_coding	5567	B2RB89.123	6730	protein_coding	-1.14217735781088	7.186279985493	39.1999553968167	3.32121362377597e-05	0.000136146932364342
DLST	dihydrolipoamide S-succinyltransferase	protein_coding	1743	G3V3F0.50	4548	protein_coding	0.396996110448566	6.99950807582758	39.1676063652338	3.33461717393701e-05	0.000136649427234265
VAT1	vesicle amine transport 1	protein_coding	10493	A0A024R1Z6.46	3466	protein_coding	0.558152865032858	4.85748495375306	39.1518431305189	3.34117125304895e-05	0.000136870988590731
LY9	lymphocyte antigen 9	protein_coding	4063	Q9HBG7.161	9118	protein_coding	-3.07023019402119	4.87570093776675	39.1489237562123	3.34238671629712e-05	0.000136873776651934
MAST4	microtubule associated serine/threonine kinase family member 4	protein_coding	375449	O15021.169	14654	protein_coding	0.704847506317224	5.31087947255134	39.1343225051477	3.34847355349705e-05	0.000137075981536261
CD86	CD86 molecule	protein_coding	942	P42081.203	3437	protein_coding	1.77644185554627	3.57213408847673	39.1259244176084	3.35198029215412e-05	0.000137172462796249
WWP1	WW domain containing E3 ubiquitin protein ligase 1	protein_coding	11059	Q9H0M0.195	6527	protein_coding	-0.792075911652216	5.75453405971285	39.1223041275172	3.35349330777108e-05	0.000137187317107
LMF2	lipase maturation factor 2	protein_coding	91289	Q9BU23.150	3065	protein_coding	-0.721881008429221	5.78230568603804	39.1182375201158	3.35519379540024e-05	0.000137209827855089
HPCAL4	hippocalcin like 4	protein_coding	51440	Q9UM19.162	4758	protein_coding	1.94077013054758	0.349299705422483	39.1103791270486	3.35848268428515e-05	0.000137254682859634
NUTM2D	NUT family member 2D	protein_coding	728130	Q5VT03.100	6933	protein_coding	-1.34789577937872	1.85910692354529	39.1077784446933	3.35957194284253e-05	0.000137254682859634
POFUT2	protein O-fucosyltransferase 2	protein_coding	23275	NA	5862	protein_coding	-0.578190443647311	4.72136018260852	39.1073714934257	3.35974242560257e-05	0.000137254682859634
SIX5	SIX homeobox 5	protein_coding	147912	Q8N196.161	3582	protein_coding	1.81753797845542	0.103077955210989	39.1005022376815	3.36262165419167e-05	0.000137325278030991
SDAD1	SDA1 domain containing 1	protein_coding	55153	NA	3491	protein_coding	-0.550330417123863	5.35535830179091	39.0595045224771	3.37986532122908e-05	0.000137955366489948
SPATA13	spermatogenesis associated 13	protein_coding	221178	Q96N96.165	9944	protein_coding	-0.616972312136262	7.6770415588065	39.0583241921354	3.38036328485304e-05	0.000137955366489948
ZBED2	zinc finger BED-type containing 2	protein_coding	79413	Q9BTP6.133	2214	protein_coding	3.95186356430656	5.28489936986009	39.0538029717685	3.38227150667186e-05	0.000137986035578278
SERPINE1	serpin family E member 1	protein_coding	5054	A0A024QYT5.58	3156	protein_coding	4.08207507811921	1.79678992616352	38.9726910844725	3.41671856075844e-05	0.000139343711833461
RABL2B	RAB, member of RAS oncogene family like 2B	protein_coding	11158	A0A0S2SW46.27	6297	protein_coding	-0.882151163151826	4.54970381016108	38.9525646705277	3.42532882220797e-05	0.000139647120711274
NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough	protein_coding	100532726	E9PRQ4.56	826	protein_coding	0.586990481299057	4.72290514115384	38.9135787558666	3.44207899717501e-05	0.000140282064766999
PLEKHO1	pleckstrin homology domain containing O1	protein_coding	51177	Q5T4P9.116	6629	protein_coding	-0.800540976581747	6.76619027435238	38.9011839944392	3.44742424510259e-05	0.000140451781037406
CHEK1	checkpoint kinase 1	protein_coding	1111	E9PRU7.61	5600	protein_coding	1.83726084307599	5.00807021775244	38.8984650122183	3.4485980942121e-05	0.000140451781037406
REEP4	receptor accessory protein 4	protein_coding	80346	Q9H6H4.145	2266	protein_coding	1.17081496897337	4.52860263598212	38.8721963970677	3.45996277092377e-05	0.000140829455688678
ADAP1	ArfGAP with dual PH domains 1	protein_coding	11033	O75689.173	5063	protein_coding	0.885700902184255	5.12937639678078	38.8715741594886	3.46023249747267e-05	0.000140829455688678
CYSTM1	cysteine rich transmembrane module containing 1	protein_coding	84418	NA	1857	protein_coding	1.07964200777491	2.44798294816961	38.8253525756817	3.48033687861388e-05	0.000141599381394901
NSG1	neuronal vesicle trafficking associated 1	protein_coding	27065	B2R5R8.99	4355	protein_coding	-2.35420889966735	1.15257139447568	38.8163226887587	3.48428027903441e-05	0.000141711488062058
HHLA2	HERV-H LTR-associating 2	protein_coding	11148	Q9UM44.159	3613	protein_coding	1.78297456195995	0.745178881423714	38.8010028243955	3.49098240004999e-05	0.000141920300608713
HVCN1	hydrogen voltage gated channel 1	protein_coding	84329	Q96D96.156	3646	protein_coding	1.04606310572215	4.27138370246955	38.799150423509	3.49179379903239e-05	0.000141920300608713
MPP1	membrane palmitoylated protein 1	protein_coding	4354	Q00013.209	5396	protein_coding	1.02324551767813	5.19160902945598	38.7921450855309	3.49486429351398e-05	0.000141959434090838
RNPEPL1	arginyl aminopeptidase like 1	protein_coding	57140	C9JSI2.57	7970	protein_coding	-0.558935560214472	7.0436869994358	38.7915239155046	3.4951367082303e-05	0.000141959434090838
SETD1A	SET domain containing 1A, histone lysine methyltransferase	protein_coding	9739	O15047.185	6526	protein_coding	-0.464185200893012	5.28839664099224	38.775414369517	3.50221016911354e-05	0.000142198315545798
UTRN	utrophin	protein_coding	7402	P46939.210	14970	protein_coding	-0.899158658636357	7.65831571308131	38.7643449531999	3.50708020318716e-05	0.000142341420108231
WDR76	WD repeat domain 76	protein_coding	79968	A0A0C4DFX7.43	4054	protein_coding	1.46470805891445	5.28375884998742	38.7619811692168	3.50812117627798e-05	0.000142341420108231
HDAC2	histone deacetylase 2	protein_coding	3066	Q92769.227	15333	protein_coding	0.465221229593301	5.74762981512286	38.7522397862381	3.51241490841275e-05	0.000142467179335109
TBCD	tubulin folding cofactor D	protein_coding	6904	NA	23081	protein_coding	-0.644991643128833	6.83260431203789	38.7453952103339	3.51543545203792e-05	0.000142541228780966
MAD2L1	mitotic arrest deficient 2 like 1	protein_coding	4085	Q13257.205	5517	protein_coding	1.40349308879036	4.61503698572173	38.7189839620274	3.5271191202356e-05	0.000142966374397861
HLA-B	major histocompatibility complex, class I, B	protein_coding	3106	NA	3012	protein_coding	-0.697675927794787	11.1917415587993	38.7146392751026	3.52904540808642e-05	0.000142995865057958
SPTY2D1	SPT2 chromatin protein domain containing 1	protein_coding	144108	Q68D10.118	5899	protein_coding	-0.699579278247652	5.67166969496468	38.7101049647183	3.53105706916624e-05	0.000143007061040905
GGT7	gamma-glutamyltransferase 7	protein_coding	2686	Q9UJ14.172	2962	protein_coding	-1.6407990113757	2.69656806006996	38.7086128195271	3.5317193547364e-05	0.000143007061040905
LEPROT	leptin receptor overlapping transcript	protein_coding	54741	A0A3B3ITV1.10	5237	protein_coding	-0.581584884106322	5.12534194089895	38.693134354797	3.5385979400376e-05	0.00014323696921177
PPP1R12C	protein phosphatase 1 regulatory subunit 12C	protein_coding	54776	Q9BZL4.154	7803	protein_coding	-0.580403387116025	6.13839815648136	38.667531855864	3.5500097339889e-05	0.000143650156434035
TRA2A	transformer 2 alpha homolog	protein_coding	29896	Q549U1.148	3516	protein_coding	-0.606739239631603	6.4929820348747	38.6599861007542	3.55338123645417e-05	0.000143737825600752
KCTD21	potassium channel tetramerization domain containing 21	protein_coding	283219	Q4G0X4.113	3968	protein_coding	-0.62250752418669	4.22295699450579	38.65221401766	3.55685774492267e-05	0.000143829681488754
EHD1	EH domain containing 1	protein_coding	10938	B2R5U3.120	7084	protein_coding	-0.650659634356674	7.4146256388568	38.6344523072058	3.56481749652601e-05	0.000144061971125918
CD96	CD96 molecule	protein_coding	10225	U3KPT0.26	5621	protein_coding	-1.00038780873807	9.44051869535975	38.6340065814249	3.56501750996487e-05	0.000144061971125918
DNM1	dynamin 1	protein_coding	1759	NA	10748	protein_coding	1.894121271738	0.235430360413487	38.6132825548492	3.57433151705729e-05	0.000144389436732057
TIA1	TIA1 cytotoxic granule associated RNA binding protein	protein_coding	7072	P31483.198	6607	protein_coding	-0.908830905348724	6.97345588560994	38.6069472209368	3.57718443585054e-05	0.000144451445832019
AFF1	AF4/FMR2 family member 1	protein_coding	4299	NA	10953	protein_coding	-0.504648004580493	6.48930887557215	38.6044972894473	3.57828839327367e-05	0.000144451445832019
UBE2T	ubiquitin conjugating enzyme E2 T	protein_coding	29089	A0A024R9A9.55	1652	protein_coding	1.64218639159161	4.4509650388492	38.5970886364733	3.58162919123385e-05	0.00014453739723352
AP1S1	adaptor related protein complex 1 subunit sigma 1	protein_coding	1174	A0A024QYT6.40	1699	protein_coding	0.663679964370836	4.89300118832641	38.5635945575447	3.59677793309966e-05	0.000145081735866369
SNX10	sorting nexin 10	protein_coding	29887	C9JQ16.73	3605	protein_coding	1.1031298643567	4.66777479285466	38.5618912376477	3.59755029501819e-05	0.000145081735866369
C20orf96	chromosome 20 open reading frame 96	protein_coding	140680	Q5JYC3.85	1730	protein_coding	0.964834089717247	2.37802895479996	38.5442467953674	3.60556240050746e-05	0.000145355707589231
KIAA1191	KIAA1191	protein_coding	57179	A0A024R7Q7.48	3811	protein_coding	-0.50456082091734	5.94193451981265	38.5278712963349	3.61301680712479e-05	0.000145607018554701
CDK13	cyclin dependent kinase 13	protein_coding	8621	A0A024RA66.51	24618	protein_coding	-0.489223248531725	6.26235914257419	38.5190024800568	3.61706150075588e-05	0.000145720792443488
ZNF101	zinc finger protein 101	protein_coding	94039	K7ENV8.45	6560	protein_coding	-0.865773532773396	6.12437353265218	38.4891200684438	3.63072829778494e-05	0.00014622200494354
SF3B5	splicing factor 3b subunit 5	protein_coding	83443	Q9BWJ5.162	690	protein_coding	0.526630231035941	5.90974571723832	38.4659013471371	3.64138877281725e-05	0.00014660184499135
MORC3	MORC family CW-type zinc finger 3	protein_coding	23515	NA	6408	protein_coding	-0.784770208498359	5.71492402016827	38.4359163564726	3.65520959289914e-05	0.000147108620896403
ARHGAP1	Rho GTPase activating protein 1	protein_coding	392	Q07960.211	6142	protein_coding	-0.576154335071809	6.84050084142631	38.4067394216846	3.66871636301621e-05	0.000147602419880001
STARD13	StAR related lipid transfer domain containing 13	protein_coding	90627	A0A024RDV4.58	8386	protein_coding	2.08706221587847	-0.664305117791185	38.3963885866293	3.67352193320935e-05	0.000147745931022435
AKIP1	A-kinase interacting protein 1	protein_coding	56672	Q9NQ31.138	2300	protein_coding	0.637904827288798	4.07999979241888	38.3782179184739	3.681975667207e-05	0.000148036022022623
CLCN7	chloride voltage-gated channel 7	protein_coding	1186	NA	7623	protein_coding	-0.836300532725434	5.73938655473773	38.3503532412696	3.69498329448137e-05	0.000148508947843222
PABPC1	poly(A) binding protein cytoplasmic 1	protein_coding	26986	H0YC10.47	9546	protein_coding	0.641631874042811	9.94274713673444	38.3407559809973	3.69947575917196e-05	0.000148639428532039
NDFIP1	Nedd4 family interacting protein 1	protein_coding	80762	Q9BT67.141	5747	protein_coding	0.638970337467864	5.96607792061122	38.3352774117472	3.70204310876643e-05	0.000148692499139646
UPF3A	UPF3A regulator of nonsense mediated mRNA decay	protein_coding	65110	Q9H1J1.165	5755	protein_coding	-0.812032868613295	5.88448281577089	38.327303184656	3.70578365722764e-05	0.000148792639673741
CASS4	Cas scaffold protein family member 4	protein_coding	57091	Q9NQ75.180	5070	protein_coding	-1.28411521054419	5.61196801163978	38.3180660734763	3.71012207703666e-05	0.000148916710151314
PDIA5	protein disulfide isomerase family A member 5	protein_coding	10954	Q14554.179	4067	protein_coding	0.802727156789425	3.26770227933976	38.3134903882443	3.71227333229572e-05	0.000148952938381956
TFAP2E	transcription factor AP-2 epsilon	protein_coding	339488	Q6VUC0.129	4308	protein_coding	-1.27572599066355	0.861267045005187	38.2959307744	3.72054240513893e-05	0.000149234533795905
ASTL	astacin like metalloendopeptidase	protein_coding	431705	Q6HA08.121	2752	protein_coding	1.75396224199581	-0.287734800056931	38.2879688153534	3.72429883947155e-05	0.000149334994474138
RTN4IP1	reticulon 4 interacting protein 1	protein_coding	84816	Q8WWV3.155	3185	protein_coding	1.40153183738032	3.37992723619416	38.2805126744614	3.72782061676264e-05	0.0001494147036448
ATP2B4	ATPase plasma membrane Ca2+ transporting 4	protein_coding	493	A0A024R968.63	9495	protein_coding	-0.587257471827879	8.92930569701808	38.27826463805	3.72888319461366e-05	0.0001494147036448
ZSCAN26	zinc finger and SCAN domain containing 26	protein_coding	7741	A0A024RCN4.59	2885	protein_coding	-1.03632058084306	4.30437244072458	38.275808949803	3.73004432437099e-05	0.0001494147036448
SPTBN5	spectrin beta, non-erythrocytic 5	protein_coding	51332	Q9NRC6.171	12312	protein_coding	-1.81289509975493	0.781985722891924	38.2339477490469	3.74990228175928e-05	0.000150137239539412
UBR4	ubiquitin protein ligase E3 component n-recognin 4	protein_coding	23352	Q5TBN9.89	24661	protein_coding	-0.434225314808536	8.82960319772039	38.232483377135	3.75059916026027e-05	0.000150137239539412
ARHGAP21	Rho GTPase activating protein 21	protein_coding	57584	A0A087WW76.53	11156	protein_coding	0.617511758303151	5.11486500216696	38.2050501233335	3.76368213457474e-05	0.000150610413228253
RNF214	ring finger protein 214	protein_coding	257160	E9PRE9.61	4407	protein_coding	-0.94669804583207	5.88892193543729	38.1745342545633	3.77829741081504e-05	0.000151144566779385
TCAF2C	TRPM8 channel associated factor 2C	protein_coding	NA	A0A1B0GVM2.21	2577	protein_coding	0.930413284699302	1.90300952457706	38.1686878579823	3.78110498892e-05	0.00015120617302322
METRNL	meteorin like, glial cell differentiation regulator	protein_coding	284207	Q641Q3.111	2711	protein_coding	3.2920700953531	2.39234841974355	38.1659405418443	3.78242515037261e-05	0.000151208276202396
HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2	protein_coding	89781	NA	11380	protein_coding	0.561113581232654	5.65420557358376	38.1588229125855	3.78584785424392e-05	0.000151256908979548
DGKQ	diacylglycerol kinase theta	protein_coding	1609	A0A140VKC1.30	4983	protein_coding	-0.960901462148702	5.22902659252623	38.1581375139419	3.78617763612147e-05	0.000151256908979548
RAPGEF3	Rap guanine nucleotide exchange factor 3	protein_coding	10411	O95398.187	12106	protein_coding	3.23097780945644	0.560454061520127	38.1476243808109	3.79124024077744e-05	0.000151408452735969
UHRF1BP1	UHRF1 binding protein 1	protein_coding	54887	Q6BDS2.133	9567	protein_coding	0.519074397176344	4.88283173401253	38.1446678481667	3.79266537394922e-05	0.000151414676190898
PABPC3	poly(A) binding protein cytoplasmic 3	protein_coding	5042	Q5VX58.134	3119	protein_coding	0.679799449595391	6.05371450708963	38.1379593971276	3.79590134264121e-05	0.000151493165327424
LIF	LIF interleukin 6 family cytokine	protein_coding	3976	P15018.205	3871	protein_coding	2.23192173306779	5.49706313135129	38.1320281840092	3.79876505955303e-05	0.000151556750486315
SPAG4	sperm associated antigen 4	protein_coding	6676	NA	2348	protein_coding	2.28616522267427	-0.0353977058682931	38.1276625913456	3.80087446140091e-05	0.000151590208793218
CASP4	caspase 4	protein_coding	837	NA	6665	protein_coding	-0.764687978374615	7.03088580379653	38.1237013268034	3.80278967181178e-05	0.000151615902389849
SIPA1L3	signal induced proliferation associated 1 like 3	protein_coding	23094	O60292.161	10352	protein_coding	-0.730117562864533	4.0091061266598	38.1115317290042	3.8086804861454e-05	0.000151800031804973
LYRM1	LYR motif containing 1	protein_coding	57149	NA	3593	protein_coding	0.689454295358979	4.47949519167204	38.0946040913043	3.81689207584002e-05	0.000152076504918823
UTP11	UTP11 small subunit processome component	protein_coding	51118	NA	3381	protein_coding	0.596524164189248	4.46905799397455	38.0752163494747	3.82632228626749e-05	0.000152395002474172
TFEC	transcription factor EC	protein_coding	22797	O14948.163	8644	protein_coding	2.6071275977672	1.01149321839484	38.0729202041702	3.82744092055175e-05	0.000152395002474172
ELK1	ETS transcription factor ELK1	protein_coding	2002	A0A024R1A7.46	3398	protein_coding	0.593588453055785	5.44829096811131	38.0436877964747	3.84171552877911e-05	0.000152912327470157
ATM	ATM serine/threonine kinase	protein_coding	472	NA	39184	protein_coding	-1.58087284553836	8.45232351440153	38.0255013465498	3.8506273745723e-05	0.000153215923786768
BHLHE40	basic helix-loop-helix family member e40	protein_coding	8553	NA	3516	protein_coding	1.61826960232423	8.6335228953255	38.0209874370827	3.85284302132781e-05	0.000153252965659952
PRXL2B	peroxiredoxin like 2B	protein_coding	127281	NA	3371	protein_coding	-0.58951406900394	5.06203032549238	38.0084548685736	3.85900236843743e-05	0.000153446797510301
NR4A3	nuclear receptor subfamily 4 group A member 3	protein_coding	8013	Q92570.203	6314	protein_coding	3.1871927106767	2.99856796840712	38.0003811521846	3.86297638085594e-05	0.000153553632946453
DPP3	dipeptidyl peptidase 3	protein_coding	10072	G3V1D3.91	3977	protein_coding	0.804804632579811	5.48339356963365	37.975696250736	3.87515614170657e-05	0.000153986467736235
MRPS7	mitochondrial ribosomal protein S7	protein_coding	51081	J3QKW2.46	3327	protein_coding	0.569020237030686	5.13890265097936	37.9680566386904	3.87893461380243e-05	0.000154049877840707
SLC23A3	solute carrier family 23 member 3	protein_coding	151295	Q6PIS1.126	3601	protein_coding	-1.21854799199743	1.25936742511603	37.9672482744412	3.8793346720889e-05	0.000154049877840707
KLF12	Kruppel like factor 12	protein_coding	11278	Q9Y4X4.181	11114	protein_coding	-0.963999483857197	6.22787412925933	37.9422294589841	3.89174012750604e-05	0.000154491074812045
ZNF613	zinc finger protein 613	protein_coding	79898	NA	3853	protein_coding	-0.819722685722482	2.85065363644037	37.9396228771946	3.89303523124552e-05	0.000154491075427571
TOMM22	translocase of outer mitochondrial membrane 22	protein_coding	56993	Q549C5.112	2182	protein_coding	0.45392340784798	5.78596961993205	37.9367025675094	3.89448680698291e-05	0.000154497283407047
SOAT2	sterol O-acyltransferase 2	protein_coding	8435	F8VPE9.51	2073	protein_coding	-1.10065362385886	1.31351089196642	37.9246787287298	3.90047001681151e-05	0.00015463216961319
BCL2L11	BCL2 like 11	protein_coding	10018	C9J417.76	6656	protein_coding	-1.65304934096881	7.46377002967617	37.9235701653132	3.90102218787322e-05	0.00015463216961319
AREL1	apoptosis resistant E3 ubiquitin protein ligase 1	protein_coding	9870	H0YJ67.54	7805	protein_coding	-0.388963356228431	6.41939344563335	37.9220575514376	3.90177576105039e-05	0.00015463216961319
