SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
SCCPDH	saccharopine dehydrogenase (putative)	protein_coding	51097	A0A384NPM7.13	2141	protein_coding	-0.948500292147204	4.23011252012165	83.4279907678907	6.35958091020557e-07	5.84491610625087e-06
DTD1	D-aminoacyl-tRNA deacylase 1	protein_coding	92675	Q8TEA8.158	6416	protein_coding	-1.0615479722714	4.55695246495926	83.4212649287968	6.36242307181266e-07	5.84491610625087e-06
ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	protein_coding	9507	O75173.205	10338	protein_coding	1.78576398058451	1.47811943214541	83.4156900900873	6.36477996648494e-07	5.84491610625087e-06
ILDR2	immunoglobulin like domain containing receptor 2	protein_coding	387597	NA	13946	protein_coding	-3.15866946388318	0.568392697223102	83.4002779451728	6.37130107986077e-07	5.84640389089686e-06
DOK2	docking protein 2	protein_coding	9046	O60496.173	2041	protein_coding	0.856921685546995	6.79932198491777	83.3391124962088	6.39725754217126e-07	5.86570985553889e-06
ACYP1	acylphosphatase 1	protein_coding	97	G3V2U7.65	1803	protein_coding	-1.22718753036139	3.37126362965791	83.2660854414667	6.4284082568528e-07	5.88974516866337e-06
CCNL2	cyclin L2	protein_coding	81669	NA	6842	protein_coding	1.11110652423436	7.11448288723588	83.1695975628231	6.46983638433224e-07	5.92315258854177e-06
MRPL18	mitochondrial ribosomal protein L18	protein_coding	29074	NA	1374	protein_coding	-1.01687933345289	4.73228829034024	83.0871680283289	6.5054735434603e-07	5.95121118864554e-06
TNRC6A	trinucleotide repeat containing adaptor 6A	protein_coding	27327	NA	12968	protein_coding	0.800873767784077	6.34044841928752	83.047384444078	6.52275470636225e-07	5.962447577946e-06
ZNF235	zinc finger protein 235	protein_coding	9310	K7EKI9.49	5989	protein_coding	1.30405633142628	3.36585584160053	83.0347264916296	6.52826420616222e-07	5.9629145264402e-06
FAAP24	FA core complex associated protein 24	protein_coding	91442	X6R368.42	2377	protein_coding	-1.60748269176686	2.34655683795628	83.0138144829955	6.53737818127837e-07	5.9636482693516e-06
RRM1	ribonucleotide reductase catalytic subunit M1	protein_coding	6240	NA	4233	protein_coding	-2.18359180435763	6.85956464370989	83.0099452893104	6.53906608794693e-07	5.9636482693516e-06
IMMT	inner membrane mitochondrial protein	protein_coding	10989	C9J406.74	3688	protein_coding	-0.803605188495463	7.24034759990066	82.893186482108	6.59023953288399e-07	6.00226196918315e-06
NDC1	NDC1 transmembrane nucleoporin	protein_coding	55706	Q9BTX1.153	4720	protein_coding	-1.72984328638925	4.98450121574959	82.8903945900291	6.59146884033022e-07	6.00226196918315e-06
BUD13	BUD13 homolog	protein_coding	84811	H7C462.50	2195	protein_coding	-0.83967420605406	4.90463775150071	82.874890072629	6.59830052284331e-07	6.00389984263904e-06
SEPTIN1	septin 1	protein_coding	1731	J3KNL2.75	4215	protein_coding	0.806904170327886	7.97137575114427	82.8379893674235	6.61459292672446e-07	6.01413712064756e-06
NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	protein_coding	4700	P56556.184	1344	protein_coding	-0.891232632716209	5.12174986282273	82.8257037073245	6.62002763080388e-07	6.01449425802433e-06
CEP76	centrosomal protein 76	protein_coding	79959	K7EII2.48	6165	protein_coding	-1.0541487995987	3.29347446241444	82.7913282720339	6.63526151082234e-07	6.02374692257227e-06
ITSN1	intersectin 1	protein_coding	6453	Q15811.218	21748	protein_coding	-1.95329415703734	0.985715238815391	82.7798462613122	6.64035894477027e-07	6.02379025491746e-06
SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	protein_coding	9806	Q92563.196	6405	protein_coding	1.38484685440228	8.54027163333836	82.7166294418476	6.66850540894361e-07	6.04472652152647e-06
PSMB3	proteasome 20S subunit beta 3	protein_coding	5691	A0A384NL22.14	1168	protein_coding	-0.996513076326669	6.07690019943397	82.6754016201582	6.68693602226358e-07	6.05683066131984e-06
OPA1	OPA1 mitochondrial dynamin like GTPase	protein_coding	4976	O60313.200	9040	protein_coding	-0.839584656377685	6.33447324852778	82.650884721517	6.69792411213833e-07	6.06218032880866e-06
ATF3	activating transcription factor 3	protein_coding	467	Q5VTZ4.127	4040	protein_coding	-3.61311890484866	2.10745598709629	82.5919924027946	6.72440430768391e-07	6.08153290268092e-06
CPSF3	cleavage and polyadenylation specific factor 3	protein_coding	51692	Q9UKF6.173	3686	protein_coding	-0.786575704426525	5.84093813358854	82.4738015988619	6.77791413791549e-07	6.12528316296924e-06
EIF3B	eukaryotic translation initiation factor 3 subunit B	protein_coding	8662	C9JQN7.73	8989	protein_coding	-0.722644273353517	7.0659321924904	82.4400588122547	6.79328129201928e-07	6.13445580472051e-06
ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	protein_coding	11093	NA	5708	protein_coding	1.18494068577066	2.21851067909392	82.4289505642023	6.79834904337373e-07	6.13445580472051e-06
ZFYVE26	zinc finger FYVE-type containing 26	protein_coding	23503	NA	15884	protein_coding	0.930039573001774	5.92570110510409	82.4000450120071	6.8115567347939e-07	6.13944262781164e-06
UCHL5	ubiquitin C-terminal hydrolase L5	protein_coding	51377	Q9Y5K5.181	6661	protein_coding	-1.09485755345011	4.95461490158362	82.3943359527552	6.81416886513757e-07	6.13944262781164e-06
ZBTB22	zinc finger and BTB domain containing 22	protein_coding	9278	A0A1U9X8V3.26	2737	protein_coding	0.933276684505124	4.46741003999947	82.3660180475903	6.82714264249713e-07	6.14555835715585e-06
TMEM260	transmembrane protein 260	protein_coding	54916	G3V4A2.39	8072	protein_coding	1.08487263631578	4.46426632611501	82.3570435097586	6.83126027461536e-07	6.14555835715585e-06
GPR132	G protein-coupled receptor 132	protein_coding	29933	Q9UNW8.165	4194	protein_coding	0.733411491701657	5.38847458914377	82.2905121828294	6.861875578137e-07	6.16844866402383e-06
KYAT1	kynurenine aminotransferase 1	protein_coding	883	A8K563.112	3585	protein_coding	-0.72600139050998	3.60117202323135	82.2678551904727	6.87233776574382e-07	6.17320159695467e-06
CDK5RAP3	CDK5 regulatory subunit associated protein 3	protein_coding	80279	J3QS62.46	6077	protein_coding	0.816608514940263	7.26479145706403	82.2491993735152	6.88096622833017e-07	6.17630144001133e-06
GLIPR1	GLI pathogenesis related 1	protein_coding	11010	B4E3S5.99	6210	protein_coding	2.1922144056535	7.79414875228968	82.2178351966028	6.89550071035405e-07	6.18469383261755e-06
SLC31A1	solute carrier family 31 member 1	protein_coding	1317	A0A024R824.40	5145	protein_coding	-1.12448495706947	4.60627574470136	82.1551023888677	6.92467858654376e-07	6.2061976603216e-06
KIAA1958	KIAA1958	protein_coding	158405	Q8N8K9.133	13139	protein_coding	-1.6692414131836	2.75537836747599	82.1384865059424	6.93243080121918e-07	6.20703819299467e-06
RIMBP3B	RIMS binding protein 3B	protein_coding	440804	A6NNM3.102	6105	protein_coding	1.65284691640734	-0.506692965945299	82.1307942491527	6.93602306250473e-07	6.20703819299467e-06
STMN3	stathmin 3	protein_coding	50861	Q9NZ72.168	3029	protein_coding	1.14034810354565	4.96138477285788	82.0366829804574	6.98014779733123e-07	6.24184280917273e-06
PPP1R3F	protein phosphatase 1 regulatory subunit 3F	protein_coding	89801	Q6ZSY5.122	4378	protein_coding	0.953814431693802	3.41036744707653	81.9734437815774	7.00998064077719e-07	6.26357951375446e-06
SMS	spermine synthase	protein_coding	6611	P52788.187	2026	protein_coding	-1.31876110046231	5.36485798354092	81.9629252729347	7.01495702102101e-07	6.26357951375446e-06
H2AC6	H2A clustered histone 6	protein_coding	8334	A0A024R017.48	1668	protein_coding	2.18613181104269	4.29879248601057	81.9380053448978	7.0267631565515e-07	6.26942839899049e-06
COTL1	coactosin like F-actin binding protein 1	protein_coding	23406	A0A384MTY2.11	6761	protein_coding	-0.840338948376003	9.16375668473822	81.9240243077227	7.03339693172609e-07	6.27065710004189e-06
PHYH	phytanoyl-CoA 2-hydroxylase	protein_coding	5264	O14832.201	3377	protein_coding	-0.899029149032356	3.35056878996191	81.8992484287555	7.04517051348458e-07	6.27646296156516e-06
CDC6	cell division cycle 6	protein_coding	990	A0A024R1S2.60	5311	protein_coding	-4.06836250160532	4.77379035038091	81.8738893481364	7.05724488610061e-07	6.28204895391021e-06
CHST12	carbohydrate sulfotransferase 12	protein_coding	55501	A0A024R860.50	16116	protein_coding	1.65023462903702	5.8689827349986	81.863972768257	7.06197304651991e-07	6.28204895391021e-06
SLC25A17	solute carrier family 25 member 17	protein_coding	10478	F8WA85.68	3989	protein_coding	-0.752946150673014	4.09292600064485	81.8360641906927	7.07529938384306e-07	6.28921358791832e-06
FBL	fibrillarin	protein_coding	2091	M0R299.67	2138	protein_coding	-1.34303336778493	7.14700098452959	81.7661657618747	7.1088039172542e-07	6.31429053826696e-06
POMP	proteasome maturation protein	protein_coding	51371	Q9Y244.152	1462	protein_coding	-1.09452641405512	5.41877355716925	81.7409945496171	7.12091426470848e-07	6.32034123985919e-06
VPS13D	vacuolar protein sorting 13 homolog D	protein_coding	55187	Q5THJ4.135	20768	protein_coding	0.688842955900707	6.98634600724362	81.7185816705857	7.13171764523206e-07	6.32522377620619e-06
CD3G	CD3g molecule	protein_coding	917	NA	3836	protein_coding	1.14406600647495	7.53022011016446	81.7024803249168	7.13949048261074e-07	6.32741322192151e-06
KLRC4	killer cell lectin like receptor C4	protein_coding	8302	O43908.153	928	protein_coding	1.72818124357841	6.07729067652168	81.6896299061593	7.14570099524382e-07	6.32821582570627e-06
GPCPD1	glycerophosphocholine phosphodiesterase 1	protein_coding	56261	Q9NPB8.161	7472	protein_coding	1.17453905627774	5.72322942146931	81.6610075681334	7.15955646894515e-07	6.33578257552275e-06
TTC13	tetratricopeptide repeat domain 13	protein_coding	79573	A0A384NPL4.11	4212	protein_coding	0.981894015809789	5.65806984586135	81.6127829569663	7.18297145117821e-07	6.35179143373646e-06
TRAPPC10	trafficking protein particle complex subunit 10	protein_coding	7109	P48553.182	11951	protein_coding	0.701192454526531	7.36421882993936	81.5781902790962	7.19982223267549e-07	6.36197625285822e-06
MYO18B	myosin XVIIIB	protein_coding	84700	Q8IUG5.165	9710	protein_coding	-3.49428154144406	2.14580120725429	81.5058825112549	7.23519291671938e-07	6.38669311112005e-06
TRBC1	T cell receptor beta constant 1	TR_C_gene	NA	A0A5H1ZRT1.6	760	protein_coding	1.04049911898953	9.18091300401739	81.4991386708452	7.23850204227874e-07	6.38669311112005e-06
PAK1	p21 (RAC1) activated kinase 1	protein_coding	5058	A0A024R5P0.58	6021	protein_coding	-1.48441615972494	5.17853192608122	81.4655484431269	7.25501052309797e-07	6.39198471041374e-06
UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	protein_coding	27089	O14949.178	2218	protein_coding	-1.02810235158895	5.29309403614424	81.4651306881224	7.25521611023573e-07	6.39198471041374e-06
KMT2C	lysine methyltransferase 2C	protein_coding	58508	H7BY37.65	53322	protein_coding	0.786290207717124	7.62723884908037	81.4247779313185	7.27510650865374e-07	6.4047782687624e-06
DGCR2	DiGeorge syndrome critical region gene 2	protein_coding	9993	P98153.179	5605	protein_coding	0.971215687815024	5.76751466373176	81.3920060824735	7.29130667471499e-07	6.41430658721793e-06
TRMT10B	tRNA methyltransferase 10B	protein_coding	158234	Q6PF06.137	2866	protein_coding	0.939547445486255	4.01996372695729	81.3097683690265	7.33214374846393e-07	6.44547846539618e-06
ZNF517	zinc finger protein 517	protein_coding	340385	Q6ZMY9.148	5389	protein_coding	1.35442045542945	2.24790248885474	81.2244870236899	7.374772348085e-07	6.4781781546617e-06
ZNF561	zinc finger protein 561	protein_coding	93134	F2Z3H5.58	6304	protein_coding	1.10664404242856	4.91492252189067	81.1940312617036	7.39006544583507e-07	6.48601359724192e-06
TCERG1	transcription elongation regulator 1	protein_coding	10915	NA	8714	protein_coding	-0.86030111893691	6.31632895869117	81.1775494251434	7.3983569776897e-07	6.48601359724192e-06
TOP1	DNA topoisomerase I	protein_coding	7150	P11387.232	10127	protein_coding	-0.643464286387649	6.56361940510568	81.1742784781938	7.40000377722043e-07	6.48601359724192e-06
CCDC57	coiled-coil domain containing 57	protein_coding	284001	NA	12391	protein_coding	0.99718962796363	5.88439155171114	81.1221972356912	7.42628203326676e-07	6.50426713471653e-06
CHAF1A	chromatin assembly factor 1 subunit A	protein_coding	10036	Q13111.193	4326	protein_coding	-2.23669735785814	5.08647030695174	81.1076944554017	7.43361882916198e-07	6.50591628856003e-06
NUP85	nucleoporin 85	protein_coding	79902	J3KSH3.46	5193	protein_coding	-0.993775569544404	5.5279181999724	81.0892051947689	7.4429845215428e-07	6.50933741623784e-06
XRCC3	X-ray repair cross complementing 3	protein_coding	7517	Q53XC8.141	7507	protein_coding	-2.45008068350028	3.55358924353487	80.9996683075538	7.48853306852039e-07	6.54437443035749e-06
PSMD7	proteasome 26S subunit, non-ATPase 7	protein_coding	5713	P51665.197	2701	protein_coding	-0.624328753021181	6.14817985254482	80.9838914227222	7.49659239150692e-07	6.54662156942064e-06
ERAP1	endoplasmic reticulum aminopeptidase 1	protein_coding	51752	Q9NZ08.194	7945	protein_coding	0.834471478293867	7.60980048437516	80.893331826122	7.5430478929338e-07	6.58237149340214e-06
SMC3	structural maintenance of chromosomes 3	protein_coding	9126	NA	15505	protein_coding	-0.781423932012328	6.95405195757647	80.8716174748015	7.55423649658187e-07	6.5873163134302e-06
ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	protein_coding	10610	A0A024R8M1.54	3002	protein_coding	2.71827150230387	-0.0759326208979537	80.8583796716853	7.5610668811095e-07	6.58845630567971e-06
SLC35F2	solute carrier family 35 member F2	protein_coding	54733	Q8IXU6.131	3483	protein_coding	-1.30335871033769	4.56753339899487	80.7988630116297	7.59186456251427e-07	6.61046367636735e-06
AK6	adenylate kinase 6	protein_coding	102157402	Q9Y3D8.180	2140	protein_coding	-0.85069418945357	4.14262684526061	80.7495226889822	7.61750658135343e-07	6.62795302764151e-06
TRIM28	tripartite motif containing 28	protein_coding	10155	Q13263.246	4306	protein_coding	-1.11480442944227	7.56670498981322	80.7320684746944	7.62660149936909e-07	6.63102983133921e-06
DCTPP1	dCTP pyrophosphatase 1	protein_coding	79077	Q9H773.154	1564	protein_coding	-1.8040100776098	4.41326320093787	80.7016429767595	7.64248549670781e-07	6.64000069120375e-06
KIFC2	kinesin family member C2	protein_coding	90990	NA	4447	protein_coding	1.36711061952485	4.75684001422827	80.5736338172859	7.70973542213745e-07	6.6935541376039e-06
GALT	galactose-1-phosphate uridylyltransferase	protein_coding	2592	NA	4407	protein_coding	1.09917633985706	5.73125835623408	80.559565342811	7.71716805730277e-07	6.69513438222289e-06
EPG5	ectopic P-granules autophagy protein 5 homolog	protein_coding	57724	K7ENS1.38	13730	protein_coding	0.611854183493062	6.39360355417197	80.5365488582991	7.72934599937953e-07	6.70082619379349e-06
USP10	ubiquitin specific peptidase 10	protein_coding	9100	Q14694.202	5075	protein_coding	-0.511564720378109	6.14184266530559	80.504600985637	7.74628642522287e-07	6.71063549502423e-06
ERAP2	endoplasmic reticulum aminopeptidase 2	protein_coding	64167	Q6P179.147	6953	protein_coding	0.915240206374968	7.81904056034291	80.3463995008351	7.8308095953086e-07	6.77893524400844e-06
KIDINS220	kinase D interacting substrate 220	protein_coding	57498	A0A1W2PPB7.17	28513	protein_coding	0.700075751153956	6.56508376528831	80.2806685996757	7.86624185821516e-07	6.8046699874292e-06
SLC44A5	solute carrier family 44 member 5	protein_coding	204962	Q8NCS7.139	6299	protein_coding	2.5138586218122	1.01340553386548	80.2405506987286	7.88795869395189e-07	6.81851154059073e-06
EFCAB14	EF-hand calcium binding domain 14	protein_coding	9813	A0A6I8PS42.4	16312	protein_coding	0.727832625009655	7.36899735516112	80.1658941934402	7.92855732295632e-07	6.84864303443489e-06
WDR73	WD repeat domain 73	protein_coding	84942	Q6P4I2.138	9622	protein_coding	1.35938580809272	4.87626038157858	80.0838580106168	7.97344850863978e-07	6.88243612587294e-06
TDRD7	tudor domain containing 7	protein_coding	23424	Q8NHU6.155	4174	protein_coding	1.77281116058968	3.58669123473488	80.0210928911373	8.00799322749098e-07	6.90396152656897e-06
TFB1M	transcription factor B1, mitochondrial	protein_coding	51106	E5KTM5.91	4111	protein_coding	-0.814598417051545	3.66612726937747	80.0175266263862	8.00996123126117e-07	6.90396152656897e-06
ZNF623	zinc finger protein 623	protein_coding	9831	O75123.170	7140	protein_coding	0.880764247197733	5.12944763059647	79.9796102546197	8.03091964607896e-07	6.91702819191883e-06
TOMM6	translocase of outer mitochondrial membrane 6	protein_coding	100188893	Q96B49.118	637	protein_coding	-0.835914899255736	5.81812288260985	79.9599449132601	8.04181475296994e-07	6.92141473219181e-06
TMEM259	transmembrane protein 259	protein_coding	91304	Q4ZIN3.129	4031	protein_coding	0.780259294517959	6.75181896751493	79.9313598240014	8.05768218090566e-07	6.93007143013869e-06
THTPA	thiamine triphosphatase	protein_coding	79178	NA	2894	protein_coding	1.43551732882401	3.70496079320076	79.8792567217234	8.08669773511972e-07	6.95001565434028e-06
IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta	protein_coding	3551	O14920.228	11048	protein_coding	0.599219591140216	7.15411512206668	79.8497369677839	8.10319062205884e-07	6.95543480441135e-06
TMEM179B	transmembrane protein 179B	protein_coding	374395	Q7Z7N9.114	1504	protein_coding	0.732538787023758	4.85313427055792	79.8471021956117	8.1046645805447e-07	6.95543480441135e-06
RBM6	RNA binding motif protein 6	protein_coding	10180	P78332.189	7299	protein_coding	0.839783786772019	7.61715700952768	79.794492760123	8.13416075609846e-07	6.97572995395388e-06
LRP8	LDL receptor related protein 8	protein_coding	7804	Q14114.199	19668	protein_coding	-1.28952620602473	5.11321683719568	79.7826713717636	8.14080567451809e-07	6.97641313874471e-06
CYTH1	cytohesin 1	protein_coding	9267	Q15438.191	7754	protein_coding	0.75176854955563	8.35431045459462	79.7644380841407	8.15106711885128e-07	6.97691491753059e-06
MARF1	meiosis regulator and mRNA stability factor 1	protein_coding	9665	G8JLP4.70	10906	protein_coding	0.910223102368013	7.59133485060219	79.760849297267	8.15308860343503e-07	6.97691491753059e-06
HAUS6	HAUS augmin like complex subunit 6	protein_coding	54801	Q7Z4H7.145	7719	protein_coding	-0.986694668837745	5.44090109625376	79.702005325048	8.18631709446322e-07	7.00032807310765e-06
ZNF500	zinc finger protein 500	protein_coding	26048	O60304.177	6463	protein_coding	0.878695591305897	3.86596659613743	79.6895522072512	8.19336932138876e-07	7.00133973028986e-06
CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	protein_coding	54901	Q5VV42.153	4602	protein_coding	-0.869563787282336	4.51780752907661	79.6370340235677	8.2231880148564e-07	7.02179025262864e-06
SNX19	sorting nexin 19	protein_coding	399979	Q92543.163	17308	protein_coding	0.945048527982764	6.56644916445377	79.6250591887595	8.23000465804833e-07	7.02258408911721e-06
HSF2	heat shock transcription factor 2	protein_coding	3298	Q03933.192	2697	protein_coding	-0.891834167710736	3.92465233854227	79.5855268698207	8.25255485019232e-07	7.03679248091095e-06
ARHGAP27	Rho GTPase activating protein 27	protein_coding	201176	E9PNT2.88	10426	protein_coding	0.817284287205297	6.46138674603262	79.5606380806752	8.26678873758518e-07	7.04327140865262e-06
PPP1R18	protein phosphatase 1 regulatory subunit 18	protein_coding	107987457	Q6NYC8.148	4599	protein_coding	0.597287631302634	8.38585323095805	79.5516049566839	8.27196181031296e-07	7.04327140865262e-06
EVA1B	eva-1 homolog B	protein_coding	55194	NA	1242	protein_coding	1.68850618125422	2.86014968003942	79.5291038898001	8.28486399368998e-07	7.04739232871061e-06
PDAP1	PDGFA associated protein 1	protein_coding	11333	NA	2912	protein_coding	-0.734277488955903	6.14700944079687	79.5225660488191	8.28861718264816e-07	7.04739232871061e-06
INPP5D	inositol polyphosphate-5-phosphatase D	protein_coding	3635	Q92835.170	8681	protein_coding	0.964879297159371	8.60097180499424	79.5012444576701	8.30087099720166e-07	7.05212885763327e-06
PHLDA1	pleckstrin homology like domain family A member 1	protein_coding	22822	R4GND3.47	5913	protein_coding	-1.79872481889145	6.80130728536633	79.4783212384448	8.31406870786375e-07	7.05212885763327e-06
HS1BP3	HCLS1 binding protein 3	protein_coding	64342	F8WDN8.49	14625	protein_coding	0.776070499688603	4.37604174039034	79.4722650710213	8.31755951684937e-07	7.05212885763327e-06
OSBPL7	oxysterol binding protein like 7	protein_coding	114881	Q9BZF2.153	6572	protein_coding	0.948219694617859	5.6794086468847	79.471787363639	8.31783494231706e-07	7.05212885763327e-06
FANCM	FA complementation group M	protein_coding	57697	Q8IYD8.168	8478	protein_coding	-1.30327343316629	3.42070297934931	79.4468029791283	8.33225459891598e-07	7.05454930677095e-06
KLHL23	kelch like family member 23	protein_coding	100526832	S4R3P4.36	5513	protein_coding	-1.93129100191578	2.31841055533088	79.4463481468801	8.33251737215212e-07	7.05454930677095e-06
DCUN1D5	defective in cullin neddylation 1 domain containing 5	protein_coding	84259	A0A024R3A2.54	13069	protein_coding	-1.11049337601046	4.53828022808331	79.3937145245154	8.36299068394979e-07	7.07532736658418e-06
DPP3	dipeptidyl peptidase 3	protein_coding	10072	G3V1D3.91	3977	protein_coding	-1.17474327422281	5.48339356963365	79.3718279433236	8.37570036072728e-07	7.07977893623196e-06
TSFM	Ts translation elongation factor, mitochondrial	protein_coding	10102	P43897.202	3210	protein_coding	-0.942721747500805	4.1465726782853	79.3642222528837	8.38012227174074e-07	7.07977893623196e-06
BTBD7	BTB domain containing 7	protein_coding	55727	H3BLV3.39	11333	protein_coding	0.804101145783032	4.68341395745056	79.2235762718219	8.46238261628936e-07	7.14421530288151e-06
ZNF564	zinc finger protein 564	protein_coding	163050	Q8TBZ8.160	3619	protein_coding	1.19232870131947	3.99022210785308	79.204899987387	8.47337611706789e-07	7.1484373196961e-06
NSD2	nuclear receptor binding SET domain protein 2	protein_coding	7468	O96028.191	20352	protein_coding	-1.50202265745819	7.67313601665124	79.1059421723596	8.53190290404636e-07	7.1926765164698e-06
SHFL	shiftless antiviral inhibitor of ribosomal frameshifting	protein_coding	55337	NA	4341	protein_coding	1.37213617321718	6.27863640387482	79.0955019092487	8.53810487390295e-07	7.1926765164698e-06
SLC25A3	solute carrier family 25 member 3	protein_coding	5250	A0A024RBE8.54	8896	protein_coding	-0.911302061530265	8.05785738067382	79.085748375146	8.54390361626096e-07	7.1926765164698e-06
AKTIP	AKT interacting protein	protein_coding	64400	A0A024R6T5.54	5195	protein_coding	1.13953683528166	5.52948358378346	79.0615703184296	8.55829781542027e-07	7.19971330325447e-06
PGAP3	post-GPI attachment to proteins phospholipase 3	protein_coding	93210	J3QKU0.50	3619	protein_coding	1.34869142265704	4.02965600793549	79.0166332189878	8.58512543263836e-07	7.21356822350188e-06
PSMB1	proteasome 20S subunit beta 1	protein_coding	5689	A0A140VK45.31	2219	protein_coding	-0.778393255175267	6.66095974445397	79.012331682064	8.58769857191796e-07	7.21356822350188e-06
ARG2	arginase 2	protein_coding	384	A0A024R6A0.58	2284	protein_coding	-4.15858399375499	3.38833954317457	79.0036269210434	8.59290841277237e-07	7.21356822350188e-06
GADD45GIP1	GADD45G interacting protein 1	protein_coding	90480	Q8TAE8.151	1769	protein_coding	-1.15088316708587	3.96967811494628	78.9452369772755	8.62794988288189e-07	7.23789129063981e-06
CYP4V2	cytochrome P450 family 4 subfamily V member 2	protein_coding	285440	Q6ZWL3.163	9767	protein_coding	1.80990308381523	4.96199615530233	78.8765586652955	8.6693777739703e-07	7.26753390482725e-06
MEI1	meiotic double-stranded break formation protein 1	protein_coding	150365	Q5TIA1.99	7038	protein_coding	0.769548001667644	4.95089028987675	78.8279270493897	8.69885255617226e-07	7.27871457714019e-06
KDM1A	lysine demethylase 1A	protein_coding	23028	NA	18325	protein_coding	-0.606690095073756	6.11812219113666	78.82712882262	8.69933731514907e-07	7.27871457714019e-06
ZNF786	zinc finger protein 786	protein_coding	136051	H7BXP3.58	3273	protein_coding	1.05724976296939	3.13574856706246	78.8152927163666	8.70652899493793e-07	7.27871457714019e-06
GALE	UDP-galactose-4-epimerase	protein_coding	2582	A0A384NL38.14	3955	protein_coding	-1.69781343110895	3.40508638059937	78.8143174332006	8.70712188916008e-07	7.27871457714019e-06
IFNG	interferon gamma	protein_coding	3458	P01579.232	1211	protein_coding	-3.00310927934236	4.71706873522736	78.7627558299831	8.73853393307025e-07	7.29592252547733e-06
ERMAP	erythroblast membrane associated protein (Scianna blood group)	protein_coding	114625	A0A2R8YH65.9	5720	protein_coding	0.980746625468555	3.35806540395688	78.7604544118261	8.73993904678272e-07	7.29592252547733e-06
TRBJ1-6	T cell receptor beta joining 1-6	TR_J_gene	NA	A0A0J9YWX3.23	53	protein_coding	1.25716129763187	3.14352244875431	78.7376562674944	8.7538724326658e-07	7.29904902265892e-06
RPL37A	ribosomal protein L37a	protein_coding	6168	P61513.165	6205	protein_coding	-0.716916411558728	9.0954851436767	78.7343065398849	8.75592183035034e-07	7.29904902265892e-06
GNG8	G protein subunit gamma 8	protein_coding	94235	NA	496	protein_coding	-3.72823039310144	1.0310715370571	78.7128939214414	8.76903543067132e-07	7.30487595338534e-06
NEMP1	nuclear envelope integral membrane protein 1	protein_coding	23306	O14524.154	5730	protein_coding	-1.67112465634216	5.8852525514436	78.5442983799136	8.8730860391915e-07	7.3863952101546e-06
SMDT1	single-pass membrane protein with aspartate rich tail 1	protein_coding	91689	F8WDX6.55	1731	protein_coding	0.666351853723436	5.04096257053628	78.4969491010103	8.90256495576808e-07	7.40152789703967e-06
C5orf34	chromosome 5 open reading frame 34	protein_coding	375444	Q96MH7.117	3006	protein_coding	-1.46243956912807	1.95522648658566	78.4951715367243	8.90367384713884e-07	7.40152789703967e-06
STAMBP	STAM binding protein	protein_coding	10617	A0A140VK54.25	18050	protein_coding	-0.920267946536268	5.994394546415	78.4752650054073	8.9161030015084e-07	7.40278918132492e-06
RAB33A	RAB33A, member RAS oncogene family	protein_coding	9363	Q14088.185	945	protein_coding	-0.782513402263579	4.2065130840152	78.4728655403046	8.91760252625023e-07	7.40278918132492e-06
ADIPOR1	adiponectin receptor 1	protein_coding	51094	NA	3113	protein_coding	-0.608198285595863	6.31853284658684	78.3659880500363	8.98469198377969e-07	7.4532955962801e-06
CDK11A	cyclin dependent kinase 11A	protein_coding	728642	Q9UQ88.197	5085	protein_coding	0.658051676521394	5.87011833549326	78.3353375335743	9.00403978479234e-07	7.46220440365613e-06
APBA1	amyloid beta precursor protein binding family A member 1	protein_coding	320	Q02410.189	11447	protein_coding	-2.31476138871562	3.88425490194159	78.325406413851	9.01031904515496e-07	7.46220440365613e-06
CMTM3	CKLF like MARVEL transmembrane domain containing 3	protein_coding	123920	H3BU39.47	3123	protein_coding	0.598678909112818	6.83787978927953	78.319275891533	9.01419779165771e-07	7.46220440365613e-06
DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	protein_coding	9829	NA	6958	protein_coding	-2.33978752942496	1.02864862786734	78.2970784800749	9.02825815864334e-07	7.46866099684164e-06
COA7	cytochrome c oxidase assembly factor 7	protein_coding	65260	Q96BR5.138	4148	protein_coding	-1.19937029372784	3.37784564676452	78.2402751982005	9.06435455885667e-07	7.49332540073467e-06
ACOT7	acyl-CoA thioesterase 7	protein_coding	11332	O00154.191	3500	protein_coding	-2.17975240602761	4.38560519543584	78.1398546608046	9.12857799977477e-07	7.54119161768097e-06
SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor	protein_coding	55164	NA	5833	protein_coding	-0.840183260832516	3.6326785419874	78.0343926907395	9.19659392742343e-07	7.59212241939336e-06
