SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
XPO7	exportin 7	protein_coding	23039	Q9UIA9.179	6918	protein_coding	0.59916959676208	6.65378787393182	70.8730335916508	1.55570292759663e-06	8.77031201479214e-06
TRAC	T cell receptor alpha constant	TR_C_gene	NA	A0A5H1ZRS8.5	978	protein_coding	-0.683328571373109	10.2880641148525	70.8385808565439	1.5598121913949e-06	8.78932434159175e-06
METTL23	methyltransferase like 23	protein_coding	124512	K7EJ00.39	1914	protein_coding	-0.615766798145282	4.81447174020516	70.8201937576636	1.56201041259079e-06	8.79755534079108e-06
NUTM2B	NUT family member 2B	protein_coding	729262	A6NNL0.94	5078	protein_coding	-1.71962435897402	1.90097823207373	70.8003504934918	1.5643867496656e-06	8.8042879166887e-06
RAD1	RAD1 checkpoint DNA exonuclease	protein_coding	5810	A0A024R045.49	6770	protein_coding	0.80215104420946	4.29453138768195	70.7978883221539	1.56468189985582e-06	8.8042879166887e-06
FBL	fibrillarin	protein_coding	2091	M0R299.67	2138	protein_coding	1.24286444374579	7.14700098452959	70.767218282926	1.56836385080188e-06	8.81335815218113e-06
KDM8	lysine demethylase 8	protein_coding	79831	A0A0S2Z5T1.38	4026	protein_coding	-0.899849422554162	3.16213846615298	70.7635992902924	1.56879897413345e-06	8.81335815218113e-06
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	protein_coding	8467	O60264.204	8146	protein_coding	0.626033483762385	7.03225279989894	70.7605514152075	1.56916553863111e-06	8.81335815218113e-06
FBN1	fibrillin 1	protein_coding	2200	P35555.241	18525	protein_coding	-1.78524011188465	4.49933067371021	70.7598566023561	1.56924911687759e-06	8.81335815218113e-06
PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G	protein_coding	5496	NA	3995	protein_coding	0.669830778632779	7.10590705424579	70.7447960583779	1.57106200066718e-06	8.81938757927475e-06
MED13L	mediator complex subunit 13L	protein_coding	23389	Q71F56.145	32862	protein_coding	-0.627963849324987	6.54636944700686	70.7348910927938	1.57225561438483e-06	8.82193660583094e-06
ASPH	aspartate beta-hydroxylase	protein_coding	444	Q12797.206	20047	protein_coding	1.32112089192017	2.48232073086222	70.7126780162238	1.57493625887325e-06	8.83184127625628e-06
FCSK	fucose kinase	protein_coding	197258	I3L106.42	7231	protein_coding	-0.780903892231447	4.55194148782947	70.7079991708714	1.57550157061559e-06	8.83184127625628e-06
ZFYVE27	zinc finger FYVE-type containing 27	protein_coding	118813	Q5T4F4.159	3899	protein_coding	-0.763030151212532	5.48288192027085	70.6958705393666	1.57696808215282e-06	8.83590993518131e-06
PEX2	peroxisomal biogenesis factor 2	protein_coding	5828	P28328.193	4969	protein_coding	0.864421430539684	5.72719165978678	70.685184068248	1.57826152822715e-06	8.83900552592566e-06
ZRANB3	zinc finger RANBP2-type containing 3	protein_coding	84083	NA	9097	protein_coding	1.36723094319351	2.01086766826932	70.6488656922919	1.58266654957078e-06	8.85951631620359e-06
SRM	spermidine synthase	protein_coding	6723	NA	1894	protein_coding	0.865739334831817	5.09437294574446	70.6333484010707	1.58455296907946e-06	8.86591574491036e-06
SHF	Src homology 2 domain containing F	protein_coding	90525	H0YLW6.42	4904	protein_coding	2.6859099946641	2.74063793570845	70.6141922663339	1.58688535274881e-06	8.87480326907669e-06
MAP3K20	mitogen-activated protein kinase kinase kinase 20	protein_coding	51776	Q9NYL2.184	13804	protein_coding	1.77499466814796	3.77938967550215	70.6062375696529	1.58785505729188e-06	8.8760651257895e-06
TRBC1	T cell receptor beta constant 1	TR_C_gene	NA	A0A5H1ZRT1.6	760	protein_coding	-0.96435195343831	9.18091300401739	70.5048476707919	1.60027516716374e-06	8.94130326421368e-06
ELF4	E74 like ETS transcription factor 4	protein_coding	2000	Q99607.174	5237	protein_coding	-0.916953055937335	6.81529046614977	70.4833995529322	1.60291693150996e-06	8.95187082208912e-06
PSPH	phosphoserine phosphatase	protein_coding	5723	A0A024RDL3.40	2762	protein_coding	1.33973809363438	2.51074532293162	70.4583687055759	1.60600637214009e-06	8.96492747461823e-06
DRG1	developmentally regulated GTP binding protein 1	protein_coding	4733	Q9Y295.191	2198	protein_coding	0.792959113993747	5.52233154203029	70.4365667071319	1.60870291343237e-06	8.97577972606865e-06
FKBP1C	FKBP prolyl isomerase family member 1C	protein_coding	NA	Q5VVH2.135	1579	protein_coding	0.637839890534714	5.48539951020589	70.4245859396657	1.61018696644e-06	8.97985989839308e-06
ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	3710	Q14573.203	9870	protein_coding	-0.559788124076254	6.76086359178618	70.3923530088147	1.61418752773824e-06	8.99796402728478e-06
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	protein_coding	6598	Q12824.210	16526	protein_coding	0.725715517145192	5.81903531960365	70.2991956266515	1.62581456705469e-06	9.05854365735421e-06
AMIGO1	adhesion molecule with Ig like domain 1	protein_coding	57463	Q86WK6.157	5141	protein_coding	-2.80865913329936	2.6875389484964	70.2899417816481	1.62697483504709e-06	9.06077628724402e-06
SDHA	succinate dehydrogenase complex flavoprotein subunit A	protein_coding	6389	D6RFM5.82	8703	protein_coding	0.706840496480426	7.16944422051287	70.2317221975666	1.63429658077807e-06	9.09730467200259e-06
GJC1	gap junction protein gamma 1	protein_coding	10052	Q5H9P2.113	8716	protein_coding	2.9438407689219	-0.513963583983255	70.1853027425822	1.64016169306101e-06	9.12569442002089e-06
HERPUD2	HERPUD family member 2	protein_coding	64224	A0A024RA77.55	3581	protein_coding	-0.805449377246487	6.38186109952408	70.1701029623095	1.64208748724695e-06	9.13214994655893e-06
SUGP1	SURP and G-patch domain containing 1	protein_coding	57794	K7EM86.44	5021	protein_coding	-0.694619721257891	5.29273221868659	70.1626528801074	1.64303236048469e-06	9.13314679786667e-06
PLAAT4	phospholipase A and acyltransferase 4	protein_coding	5920	Q9UL19.149	1300	protein_coding	-2.65303409269275	7.6030692798479	70.1391229631186	1.64602073356477e-06	9.14549666077975e-06
BCLAF3	BCLAF1 and THRAP3 family member 3	protein_coding	256643	A2AJT9.99	8784	protein_coding	-1.03261011905018	3.78718147461586	70.0943060833426	1.6517300546594e-06	9.16844974383334e-06
SERTAD2	SERTA domain containing 2	protein_coding	9792	Q14140.146	6274	protein_coding	0.8759543186551	5.99623317218855	70.0936739202506	1.65181075124914e-06	9.16844974383334e-06
DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	protein_coding	8445	F5GXG1.50	9470	protein_coding	-1.24290525413435	6.67413951095388	70.0886077550811	1.65245762002194e-06	9.16844974383334e-06
NPFF	neuropeptide FF-amide peptide precursor	protein_coding	8620	O15130.157	670	protein_coding	-1.62469858905805	1.18866601643887	70.0301268010826	1.65994599624778e-06	9.20571631298919e-06
PTGR2	prostaglandin reductase 2	protein_coding	145482	V9HW32.61	6984	protein_coding	1.68291562134672	1.75967859214746	70.0202914925542	1.66120924749327e-06	9.20844103780073e-06
ZNF696	zinc finger protein 696	protein_coding	79943	E5RJV3.65	5903	protein_coding	-1.04056941782511	2.87982381618128	70.008136205366	1.66277201698305e-06	9.20961197517371e-06
GTF2F2	general transcription factor IIF subunit 2	protein_coding	2963	A0A024RDU9.45	3608	protein_coding	0.903080558278673	4.03875658065256	70.0049352995678	1.6631838312998e-06	9.20961197517371e-06
XPOT	exportin for tRNA	protein_coding	11260	O43592.175	7320	protein_coding	1.07091930245354	6.58698708147381	70.0006403037563	1.66373659204454e-06	9.20961197517371e-06
RPS23	ribosomal protein S23	protein_coding	6228	A8K517.109	4061	protein_coding	0.898097818488051	8.90868232349222	69.9924352315847	1.66479316667221e-06	9.21118631040483e-06
HNRNPH2	heterogeneous nuclear ribonucleoprotein H2	protein_coding	3188	A0A384MDT2.14	2296	protein_coding	-0.719580540387365	6.07166426729306	69.7245483639769	1.69972006471049e-06	9.40007447933772e-06
ENY2	ENY2 transcription and export complex 2 subunit	protein_coding	56943	E5RI00.56	6784	protein_coding	0.608761663940209	4.97259148940151	69.6057548926778	1.71547949209851e-06	9.48283357796254e-06
EIF4H	eukaryotic translation initiation factor 4H	protein_coding	7458	Q15056.203	5807	protein_coding	0.906498128504771	8.07841143389728	69.5812838051867	1.71874687682397e-06	9.49649443892224e-06
NF1	neurofibromin 1	protein_coding	4763	P21359.240	40243	protein_coding	-1.07071990962439	6.52363591600347	69.568513629709	1.72045481607122e-06	9.50153032449702e-06
FBXL20	F-box and leucine rich repeat protein 20	protein_coding	84961	Q96IG2.161	11053	protein_coding	-0.729697843891766	5.48852624201107	69.5591036878443	1.72171460130193e-06	9.50408768113407e-06
SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough	protein_coding	100529257	A0A087WYV9.42	1404	protein_coding	0.681403763371688	4.50940330956301	69.5004823701542	1.72958682356855e-06	9.54312729803389e-06
ZNF707	zinc finger protein 707	protein_coding	101928160	NA	6327	protein_coding	-1.30484384979378	3.96447368088804	69.4512266608241	1.73623359745716e-06	9.57537243831091e-06
ADAM8	ADAM metallopeptidase domain 8	protein_coding	101	P78325.193	4763	protein_coding	-1.34842569616125	7.38240371566697	69.4429840356813	1.73734878044873e-06	9.57709501015382e-06
SIN3B	SIN3 transcription regulator family member B	protein_coding	23309	O75182.178	8779	protein_coding	-0.860286965355576	5.42920703814567	69.4203390425747	1.74041680089703e-06	9.58957598979247e-06
NFU1	NFU1 iron-sulfur cluster scaffold	protein_coding	27247	Q9UMS0.172	1834	protein_coding	0.707628681446817	3.99375276186407	69.4043262490528	1.74259005731158e-06	9.59711763327327e-06
TMEM80	transmembrane protein 80	protein_coding	283232	Q96HE8.127	3908	protein_coding	-1.16461611809921	4.35034471811826	69.3894153965024	1.74461658572913e-06	9.60384460136722e-06
DBF4	DBF4 zinc finger	protein_coding	10926	Q9UBU7.165	4595	protein_coding	1.30115612264774	4.50829817181659	69.3775863274162	1.74622621253603e-06	9.60827144342359e-06
ACSF3	acyl-CoA synthetase family member 3	protein_coding	197322	F5H3B2.64	14575	protein_coding	-0.839394689070181	5.46625845162564	69.3696537409759	1.74730659380646e-06	9.60853792811759e-06
DIDO1	death inducer-obliterator 1	protein_coding	11083	Q9BTC0.192	13283	protein_coding	-0.825075893151487	7.54870362175579	69.3654047983455	1.74788559845881e-06	9.60853792811759e-06
CYTH2	cytohesin 2	protein_coding	9266	A0A0D9SFG6.37	9333	protein_coding	-0.691444371035483	5.67168921684199	69.3354904291203	1.75196833586111e-06	9.62654549907288e-06
RECQL	RecQ like helicase	protein_coding	5965	A0A024RAV2.58	3779	protein_coding	0.708136732627035	6.87693574667699	69.3172886391398	1.75445793745544e-06	9.63578671082225e-06
CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase	protein_coding	55907	Q8NFW8.154	1974	protein_coding	0.752115335931867	4.51210023084737	69.2950733148895	1.75750205780083e-06	9.64806352853481e-06
MGA	MAX dimerization protein MGA	protein_coding	23269	H3BP52.73	19590	protein_coding	-0.60490064902556	6.3373417416982	69.2572643971285	1.76269701764392e-06	9.67213096755949e-06
UTP18	UTP18 small subunit processome component	protein_coding	51096	Q9Y5J1.190	2703	protein_coding	0.844596703798037	5.00656920962353	69.210143719044	1.76919633929642e-06	9.70333017538714e-06
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	protein_coding	8473	NA	9786	protein_coding	-1.32137138106815	10.5498778612411	69.1194459029617	1.78178453879541e-06	9.76681723280132e-06
AFAP1	actin filament associated protein 1	protein_coding	60312	Q8N556.142	10017	protein_coding	2.62965500961145	2.80958611695044	69.1149635114138	1.78240934829478e-06	9.76681723280132e-06
MCRS1	microspherule protein 1	protein_coding	10445	H0YIA0.51	3261	protein_coding	-0.673748269482401	6.00297697147024	69.0429993816634	1.79247540742743e-06	9.81746516767762e-06
ACYP1	acylphosphatase 1	protein_coding	97	G3V2U7.65	1803	protein_coding	1.11291105443898	3.37126362965791	69.0278171553525	1.79460744175481e-06	9.82248674143091e-06
RPL9	ribosomal protein L9	protein_coding	6133	Q53Z07.157	4938	protein_coding	1.29799758629244	5.29824602009776	69.0211125904557	1.79554989640381e-06	9.82248674143091e-06
EVA1B	eva-1 homolog B	protein_coding	55194	NA	1242	protein_coding	-1.56159793597532	2.86014968003942	69.0188897549119	1.79586248495774e-06	9.82248674143091e-06
NAIP	NLR family apoptosis inhibitory protein	protein_coding	4671	NA	10055	protein_coding	-1.24929642188299	4.09396546587294	68.9998449820719	1.79854326165395e-06	9.82997089914496e-06
CYP4V2	cytochrome P450 family 4 subfamily V member 2	protein_coding	285440	Q6ZWL3.163	9767	protein_coding	-1.69175046734791	4.96199615530233	68.9974628125842	1.79887890626485e-06	9.82997089914496e-06
SHFL	shiftless antiviral inhibitor of ribosomal frameshifting	protein_coding	55337	NA	4341	protein_coding	-1.27230839410023	6.27863640387482	68.9871445226843	1.80033357821633e-06	9.83181034741396e-06
USE1	unconventional SNARE in the ER 1	protein_coding	55850	M0QZZ6.47	2431	protein_coding	-0.776900762308502	3.70845716985564	68.9818106924407	1.80108607563754e-06	9.83181034741396e-06
GLRX3	glutaredoxin 3	protein_coding	10539	A0A140VJK1.25	5189	protein_coding	0.857304239292748	5.10327639794152	68.9775452554057	1.80168810624922e-06	9.83181034741396e-06
UBR2	ubiquitin protein ligase E3 component n-recognin 2	protein_coding	23304	Q8IWV8.171	8874	protein_coding	-0.672369138626345	6.79109798922679	68.960942611092	1.80403365100181e-06	9.84010856095134e-06
AREL1	apoptosis resistant E3 ubiquitin protein ligase 1	protein_coding	9870	H0YJ67.54	7805	protein_coding	-0.52515612254291	6.41939344563335	68.9548732871637	1.80489197989899e-06	9.84029087212756e-06
ARID2	AT-rich interaction domain 2	protein_coding	196528	Q68CP9.163	12086	protein_coding	-0.692469500154417	6.31056711187739	68.9256447433652	1.80903213669094e-06	9.85835740456198e-06
POT1	protection of telomeres 1	protein_coding	25913	A0A024R739.39	8717	protein_coding	1.23322872491186	4.71014024020108	68.8943798770249	1.8134729187366e-06	9.8780449532461e-06
NAA40	N-alpha-acetyltransferase 40, NatD catalytic subunit	protein_coding	79829	NA	5312	protein_coding	-1.28149168098573	5.93716840870154	68.8765337847666	1.81601339395707e-06	9.88736822296388e-06
LRRC8B	leucine rich repeat containing 8 VRAC subunit B	protein_coding	23507	A0A7I2RK03.1	8267	protein_coding	1.22543665921606	4.73699454405771	68.8091571868364	1.82564201171231e-06	9.93011847631744e-06
ITPKC	inositol-trisphosphate 3-kinase C	protein_coding	80271	A0A024R0N8.57	3376	protein_coding	-0.787390857476569	3.67065857091014	68.8027584094454	1.82655951614754e-06	9.93011847631744e-06
MIGA2	mitoguardin 2	protein_coding	84895	NA	6302	protein_coding	-1.14664543883631	5.50194136772137	68.800234147442	1.82692161059974e-06	9.93011847631744e-06
ATG2A	autophagy related 2A	protein_coding	23130	H7C3T2.53	7833	protein_coding	-1.29070420977277	5.99410570333075	68.7983281311406	1.82719507548971e-06	9.93011847631744e-06
CCR5	C-C motif chemokine receptor 5	protein_coding	1234	Q38L21.143	3580	protein_coding	-3.15006460381669	8.53383585018424	68.7536951242143	1.83361235593909e-06	9.96045619034488e-06
TMEM9B	TMEM9 domain family member B	protein_coding	56674	Q543A1.123	2825	protein_coding	-0.846470560585857	5.00778771724623	68.7134503183974	1.83942110269387e-06	9.98746214566919e-06
PTGDR2	prostaglandin D2 receptor 2	protein_coding	11251	Q9Y5Y4.160	2881	protein_coding	-3.19519237304841	3.43156990114499	68.6932034892941	1.84235149462427e-06	9.99882210162555e-06
PPP2R2A	protein phosphatase 2 regulatory subunit Balpha	protein_coding	5520	A0A140VJT0.26	8777	protein_coding	1.08584139822469	5.53147373544003	68.6756475641721	1.84489680189229e-06	1.00080827420523e-05
ATG13	autophagy related 13	protein_coding	9776	A0A1B0GXJ3.14	7001	protein_coding	-0.645476796441974	6.77349017137769	68.6355468345965	1.85072601470129e-06	1.00351411951689e-05
PGAP3	post-GPI attachment to proteins phospholipase 3	protein_coding	93210	J3QKU0.50	3619	protein_coding	-1.24943761676806	4.02965600793549	68.6261198352622	1.85209945960282e-06	1.0035697688189e-05
GPR155	G protein-coupled receptor 155	protein_coding	151556	A0A087WXK4.43	7769	protein_coding	-1.97832123419753	6.05901722585257	68.6194822364628	1.85306721770407e-06	1.0035697688189e-05
HSP90AA1	heat shock protein 90 alpha family class A member 1	protein_coding	3320	K9JA46.71	5097	protein_coding	1.45291824665032	9.20053563010301	68.6175263066367	1.85335250289884e-06	1.0035697688189e-05
ORMDL3	ORMDL sphingolipid biosynthesis regulator 3	protein_coding	94103	A0A024R1W6.50	3752	protein_coding	-0.930582958150664	7.27261819289975	68.6105287696141	1.85437355632861e-06	1.00366706685318e-05
FBXO27	F-box protein 27	protein_coding	126433	M0R0I8.34	2790	protein_coding	2.96786749324198	-0.492914047093096	68.5626761072111	1.86137352473814e-06	1.00699885608169e-05
ATXN1L	ataxin 1 like	protein_coding	342371	NA	9316	protein_coding	-0.694910125661804	6.47867884264294	68.5277200111643	1.86650631450881e-06	1.00931794314486e-05
ITPKB	inositol-trisphosphate 3-kinase B	protein_coding	3707	P27987.186	7072	protein_coding	-0.887091743354562	6.95532848925938	68.5178185962866	1.86796317100037e-06	1.00964805921447e-05
MSH5-SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)	protein_coding	NA	A0A024RCV8.54	4140	protein_coding	1.49023293337769	4.98902181572725	68.4919928470684	1.87176927714965e-06	1.0112470881847e-05
RNF149	ring finger protein 149	protein_coding	284996	NA	5326	protein_coding	-0.888836599125009	6.34831312338933	68.4670177118332	1.87545857142021e-06	1.01278158888509e-05
TRIB2	tribbles pseudokinase 2	protein_coding	28951	Q92519.168	4567	protein_coding	-1.88690642589253	5.47810479858398	68.44963173546	1.87803177907378e-06	1.01371226663218e-05
SAPCD1	suppressor APC domain containing 1	protein_coding	401251	A0A1U9X8I8.17	1360	protein_coding	1.34631801101048	2.57431632154232	68.4275636757711	1.88130385081236e-06	1.01501916039533e-05
TMEM87A	transmembrane protein 87A	protein_coding	25963	Q8NBN3.135	5594	protein_coding	-0.598608839702942	5.66654568485553	68.3679305172091	1.89017886014631e-06	1.01934645672176e-05
PANX2	pannexin 2	protein_coding	56666	Q96RD6.148	3103	protein_coding	2.41745557636546	0.0535863096392597	68.3352519748353	1.8950628717474e-06	1.02151852675439e-05
MAML1	mastermind like transcriptional coactivator 1	protein_coding	9794	Q92585.166	5967	protein_coding	-0.532795251043382	6.28259164575572	68.2623670417491	1.90600874543815e-06	1.02695475719656e-05
HSPBAP1	HSPB1 associated protein 1	protein_coding	79663	NA	5445	protein_coding	-1.32982015947571	3.62631438531383	68.2309782264634	1.91074527785301e-06	1.02904200539542e-05
CWC27	CWC27 spliceosome associated cyclophilin	protein_coding	10283	NA	49554	protein_coding	0.888064547021872	4.77947363319831	68.2015605373188	1.91519675339239e-06	1.03097392018131e-05
IARS2	isoleucyl-tRNA synthetase 2, mitochondrial	protein_coding	55699	Q9NSE4.168	4135	protein_coding	0.779044462015176	6.56456575446466	68.1798012626829	1.91849709131373e-06	1.03228470014801e-05
ARMC1	armadillo repeat containing 1	protein_coding	55156	Q9NVT9.150	3419	protein_coding	0.979797412474714	4.6495512099535	68.1716713908528	1.9197318801361e-06	1.03248339035814e-05
CDKL1	cyclin dependent kinase like 1	protein_coding	8814	Q00532.189	9288	protein_coding	-1.46547320387509	3.92665670308304	68.1540897200767	1.92240538610765e-06	1.03345533352313e-05
YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	protein_coding	7533	F8WEB6.68	2392	protein_coding	0.921677168888001	6.66595191075543	68.1067242477035	1.92962937142037e-06	1.0368715662916e-05
CCDC86	coiled-coil domain containing 86	protein_coding	79080	Q9H6F5.153	3342	protein_coding	1.35271438926292	3.76543463064999	68.0947413973103	1.93146192773539e-06	1.03738898405923e-05
IFNL1	interferon lambda 1	protein_coding	282618	Q8IU54.143	775	protein_coding	-1.51485615194337	0.116343589108124	67.973826345303	1.95006693296446e-06	1.04643566548648e-05
CBLB	Cbl proto-oncogene B	protein_coding	868	Q13191.220	12269	protein_coding	-0.704441120796692	7.93688690116479	67.9693307670582	1.95076265367258e-06	1.04643566548648e-05
KIF7	kinesin family member 7	protein_coding	374654	A0A7I2V527.1	5283	protein_coding	1.57410543218057	0.74235322155656	67.9682035390833	1.95093714480839e-06	1.04643566548648e-05
RPL8	ribosomal protein L8	protein_coding	6132	NA	2159	protein_coding	0.871073546595745	9.11485228866555	67.9519191191424	1.95345993744861e-06	1.04731791432919e-05
SRSF4	serine and arginine rich splicing factor 4	protein_coding	6429	Q08170.199	8806	protein_coding	0.584136680932003	7.01869747324818	67.8943546921742	1.9624081999289e-06	1.05164274110296e-05
NXPE3	neurexophilin and PC-esterase domain family member 3	protein_coding	91775	NA	9474	protein_coding	-1.01603811279038	5.3528912927779	67.8725162853883	1.96581535107395e-06	1.05299556905977e-05
KCTD20	potassium channel tetramerization domain containing 20	protein_coding	222658	Q7Z5Y7.133	6239	protein_coding	0.512176560930772	6.8752589687801	67.8631054846515	1.96728570374081e-06	1.0533101956878e-05
PPIA	peptidylprolyl isomerase A	protein_coding	5478	NA	6780	protein_coding	0.841273941875465	7.81961446304543	67.8493902754959	1.9694308636405e-06	1.05398567843731e-05
C12orf73	chromosome 12 open reading frame 73	protein_coding	728568	NA	4435	protein_coding	0.891745516906906	3.183753414268	67.8236719489046	1.97346070958867e-06	1.05566873563602e-05
PLEKHB1	pleckstrin homology domain containing B1	protein_coding	58473	A0A024R5H9.42	4933	protein_coding	-1.93622657346978	2.08204145366789	67.8076497360949	1.9759760856378e-06	1.05643017099224e-05
ZNF273	zinc finger protein 273	protein_coding	10793	NA	8661	protein_coding	1.19859109603097	2.39901163900744	67.8033272072104	1.97665532874061e-06	1.05643017099224e-05
CERK	ceramide kinase	protein_coding	64781	A0A024R4U8.51	4930	protein_coding	-0.798193353392458	7.11392458255437	67.7788038921946	1.98051405255443e-06	1.05801845646761e-05
RPS24	ribosomal protein S24	protein_coding	6229	E7ETK0.76	7829	protein_coding	0.649180847561852	9.0665211311677	67.737933167204	1.98696443840767e-06	1.06098920258572e-05
STAMBPL1	STAM binding protein like 1	protein_coding	57559	Q96FJ0.155	6323	protein_coding	1.14321011433262	5.10981173063273	67.7178858104565	1.99013729038702e-06	1.06220795243967e-05
TOM1	target of myb1 membrane trafficking protein	protein_coding	10043	V9GYF4.57	5869	protein_coding	-0.838382541626469	4.7575036504368	67.6858896243841	1.99521342678797e-06	1.06398708974168e-05
MED23	mediator complex subunit 23	protein_coding	9439	Q9ULK4.172	7426	protein_coding	-0.889971560189833	7.12473692688945	67.6856309733251	1.99525452238422e-06	1.06398708974168e-05
FXYD5	FXYD domain containing ion transport regulator 5	protein_coding	53827	A8MVG1.66	2991	protein_coding	-0.714519952719234	7.89099728701037	67.6611214718681	1.99915315091969e-06	1.0652726325017e-05
BSPRY	B-box and SPRY domain containing	protein_coding	54836	Q5W0U4.138	2339	protein_coding	2.35948680680508	2.57022771248452	67.6549756061778	2.00013213281024e-06	1.0652726325017e-05
SRSF3	serine and arginine rich splicing factor 3	protein_coding	6428	A0A087X2D0.44	7118	protein_coding	0.656871659504123	7.85057189590916	67.6536442178383	2.00034428435226e-06	1.0652726325017e-05
HNRNPA1P48	heterogeneous nuclear ribonucleoprotein A1 pseudogene 48	protein_coding	NA	A0A2R8Y4L2.15	1924	protein_coding	1.18344563978279	8.22036601419986	67.6224666726969	2.0053197662159e-06	1.06744576042791e-05
TTLL3	tubulin tyrosine ligase like 3	protein_coding	26140	C9JWZ9.60	10415	protein_coding	-0.854599072963019	6.83678062687513	67.5547068653422	2.01618277117012e-06	1.07274952173454e-05
GPKOW	G-patch domain and KOW motifs	protein_coding	27238	Q92917.156	1658	protein_coding	-0.851725160890748	5.01596314806872	67.5447261526138	2.01778859667324e-06	1.07312528621111e-05
EFL1	elongation factor like GTPase 1	protein_coding	79631	Q7Z2Z2.152	4708	protein_coding	0.601629837592478	5.12841457237403	67.5288747084188	2.02034202762682e-06	1.07400445844743e-05
IRAG2	inositol 1,4,5-triphosphate receptor associated 2	protein_coding	4033	A0A1B0GU45.28	6611	protein_coding	0.881376534721903	5.52010994210285	67.5117794889597	2.02310000910123e-06	1.07499153713001e-05
SLC36A1	solute carrier family 36 member 1	protein_coding	206358	E5RHG5.61	6971	protein_coding	-1.2248698809924	3.80830337386603	67.4762804290114	2.02884103829991e-06	1.07756209910417e-05
RABGAP1L	RAB GTPase activating protein 1 like	protein_coding	9910	Q5R372.122	16071	protein_coding	-0.98155521857217	6.90393978699523	67.4579380478602	2.03181482578592e-06	1.07860070694886e-05
TSPAN17	tetraspanin 17	protein_coding	26262	J3KNG2.63	5215	protein_coding	-0.907389807745204	5.8883392509781	67.4530700626377	2.03260490336242e-06	1.07860070694886e-05
COL18A1	collagen type XVIII alpha 1 chain	protein_coding	80781	P39060.220	8464	protein_coding	-1.75299845551365	4.08958363735186	67.4342183733634	2.03566790651506e-06	1.07974577398035e-05
MRPL44	mitochondrial ribosomal protein L44	protein_coding	65080	A1MA90.7	1689	protein_coding	0.763003032706539	4.61534640186607	67.412368280933	2.03922478073175e-06	1.08115166263774e-05
MAP1LC3B	microtubule associated protein 1 light chain 3 beta	protein_coding	81631	Q658J6.131	5037	protein_coding	-0.725643146971418	6.37849504839178	67.400758160489	2.04111766710525e-06	1.08167448471339e-05
MCCC2	methylcrotonyl-CoA carboxylase subunit 2	protein_coding	64087	NA	20778	protein_coding	0.72362919762365	6.06054649672687	67.3830183539447	2.04401385591038e-06	1.08229341060772e-05
ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	protein_coding	9744	Q15027.193	7420	protein_coding	-0.775289635682125	8.6661955976575	67.3824903062477	2.04410013756324e-06	1.08229341060772e-05
IKBIP	IKBKB interacting protein	protein_coding	121457	Q70UQ0.130	4163	protein_coding	1.58946986069464	3.53440379856155	67.3647934171023	2.04699420625973e-06	1.08334489292246e-05
VPS4B	vacuolar protein sorting 4 homolog B	protein_coding	9525	A0A024R2C5.45	4315	protein_coding	-0.577891030901385	6.16979506955238	67.3542924084967	2.04871373759464e-06	1.08377410979009e-05
COA7	cytochrome c oxidase assembly factor 7	protein_coding	65260	Q96BR5.138	4148	protein_coding	1.11106939720234	3.37784564676452	67.3099856346669	2.05598738598818e-06	1.08713978401831e-05
TTLL12	tubulin tyrosine ligase like 12	protein_coding	23170	A0A024R4U3.45	4623	protein_coding	0.979515381973208	4.66395534591058	67.2950548179846	2.05844524949233e-06	1.08795717240559e-05
ZNF234	zinc finger protein 234	protein_coding	10780	A0A024R0N3.49	5217	protein_coding	-0.772168187960675	3.48279584290008	67.2804655133199	2.06085018334563e-06	1.08874587409788e-05
PUDP	pseudouridine 5'-phosphatase	protein_coding	8226	NA	3821	protein_coding	0.883190219864848	3.88445710576623	67.2581017805673	2.06454299401106e-06	1.09021396084807e-05
CSTF2	cleavage stimulation factor subunit 2	protein_coding	1478	P33240.197	2775	protein_coding	0.901429157932117	4.71449345793045	67.2493220782436	2.06599483736745e-06	1.09049789446709e-05
SORD	sorbitol dehydrogenase	protein_coding	6652	A0A6I8PRA7.3	12428	protein_coding	1.35169473286593	2.21334443692208	67.2413159930783	2.06731978382329e-06	1.09071462632587e-05
VPS16	VPS16 core subunit of CORVET and HOPS complexes	protein_coding	64601	Q9H269.168	3364	protein_coding	-0.745698091140721	5.97496146752881	67.1843848353072	2.07676990155682e-06	1.09521609883605e-05
