SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
NOP16	NOP16 nucleolar protein	protein_coding	51491	A0A0C4DGU5.49	2806	protein_coding	-0.684465275611673	3.63160136419284	21.65515428039	0.00048662696193453	0.00554968740814246
TKTL1	transketolase like 1	protein_coding	8277	P51854.180	3526	protein_coding	2.4688513802193	1.6314429952373	21.6480053749711	0.000487292481119437	0.00555196944343244
ZMAT3	zinc finger matrin-type 3	protein_coding	64393	A0A494C120.12	11298	protein_coding	-0.966391654419928	5.39564077808581	21.6195685485714	0.000489950256538403	0.00557692424641852
SMN2	survival of motor neuron 2, centromeric	protein_coding	6607	B4DP61.103	2985	protein_coding	-0.667663919564369	3.81939530990018	21.6042834958307	0.000491385786796555	0.00558793236481993
PLEKHO2	pleckstrin homology domain containing O2	protein_coding	80301	Q8TD55.131	3721	protein_coding	0.474200964958959	6.05167179417662	21.567592117036	0.000494851713844797	0.00562198675662342
TRIM41	tripartite motif containing 41	protein_coding	90933	D6REK2.75	12811	protein_coding	0.400805669374451	6.26430019798807	21.5609887290302	0.000495478489622899	0.00562375157251338
CLDND2	claudin domain containing 2	protein_coding	125875	Q8NHS1.119	1156	protein_coding	0.695103443103003	2.83741935587308	21.5306149656382	0.000498373380292367	0.00564908147940091
CLSTN3	calsyntenin 3	protein_coding	9746	F5H172.62	6730	protein_coding	0.544948435016693	7.56468971648205	21.527647174634	0.000498657288776021	0.00564908147940091
ZFYVE27	zinc finger FYVE-type containing 27	protein_coding	118813	Q5T4F4.159	3899	protein_coding	0.418647515254243	5.48288192027085	21.507691349661	0.000500571210770175	0.00566538327635429
RTP5	receptor transporter protein 5 (putative)	protein_coding	285093	F8WB75.53	2606	protein_coding	1.54643690337161	0.582747453470737	21.4906924159955	0.000502208271891879	0.00567545495197291
CCDC88C	coiled-coil domain containing 88C	protein_coding	440193	H0YJX5.59	12426	protein_coding	0.445259775269684	7.80043960702705	21.4885747727826	0.00050241264391679	0.00567545495197291
COQ8B	coenzyme Q8B	protein_coding	79934	A0A7I2V4Z6.1	12278	protein_coding	0.464489371573578	4.74546570960772	21.4545242291447	0.000505712128595199	0.00570732259414582
GOLGA8M	golgin A8 family member M	protein_coding	653720	H3BSY2.64	5671	protein_coding	-1.59652556891571	0.319267519108085	21.4344007643324	0.000507673909206531	0.00572252127146587
RALY	RALY heterogeneous nuclear ribonucleoprotein	protein_coding	22913	Q9UKM9.192	7513	protein_coding	0.469399750379943	7.32299373046893	21.4308776383537	0.000508018277012521	0.00572252127146587
KCTD2	potassium channel tetramerization domain containing 2	protein_coding	23510	NA	5279	protein_coding	0.383838568605651	5.54791702857865	21.4076135590725	0.000510299043074084	0.00574278989134976
TMEM101	transmembrane protein 101	protein_coding	84336	Q96IK0.126	3029	protein_coding	0.445747309897148	4.55084723269903	21.3928219314391	0.000511755367877231	0.00574613667065317
SP140	SP140 nuclear body protein	protein_coding	11262	U3KPV9.30	5582	protein_coding	0.479874153509322	7.07418972499579	21.3911119952608	0.000511924032309928	0.00574613667065317
APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D	protein_coding	140564	Q6ICH2.117	2529	protein_coding	0.415855229094318	6.03220812127889	21.3885730618026	0.000512174586315526	0.00574613667065317
TRAV39	T cell receptor alpha variable 39	TR_V_gene	NA	A0A0B4J263.31	331	protein_coding	-0.982343849579481	1.47623915591742	21.3850427202937	0.000512523213812974	0.00574613667065317
AMD1	adenosylmethionine decarboxylase 1	protein_coding	262	F6R5I9.31	10193	protein_coding	-0.520268026915798	5.8246310363574	21.3720584946076	0.000513807801202351	0.00575512982210595
NUDT18	nudix hydrolase 18	protein_coding	79873	A0A087WW30.30	1754	protein_coding	0.626357690179205	3.74306910139347	21.3667787746625	0.000514331216135793	0.00575558825261151
SKAP1	src kinase associated phosphoprotein 1	protein_coding	8631	Q86WV1.152	2646	protein_coding	0.387827100522148	7.22293592522127	21.3503597363283	0.000515962908368892	0.00576843630171745
FBXO4	F-box protein 4	protein_coding	26272	D6RAU6.63	3014	protein_coding	-0.594861544304353	3.17521932323013	21.3354556003904	0.000517449257858838	0.00577963688857498
AGA	aspartylglucosaminidase	protein_coding	175	P20933.202	2605	protein_coding	-0.423706017240162	4.55572710778768	21.2972515133329	0.000521282006126624	0.00580749826830971
RPP40	ribonuclease P/MRP subunit p40	protein_coding	10799	O75818.163	1977	protein_coding	-0.834223396980471	0.920290889010951	21.2932670057037	0.000521683638492035	0.00580749826830971
POP5	POP5 homolog, ribonuclease P/MRP subunit	protein_coding	51367	Q969H6.143	2177	protein_coding	-0.558985795160249	4.18222201104214	21.2912704991985	0.000521885018433918	0.00580749826830971
GIMAP1-GIMAP5	GIMAP1-GIMAP5 readthrough	protein_coding	100527949	A0A087WTJ2.48	2148	protein_coding	0.655897519049562	7.70906519685286	21.2854645284821	0.000522471157418655	0.00580749826830971
DHRS3	dehydrogenase/reductase 3	protein_coding	9249	O75911.175	3515	protein_coding	-1.04389713533387	5.36699723522826	21.2791096005608	0.000523113592365519	0.00580749826830971
RBMX	RNA binding motif protein X-linked	protein_coding	27316	NA	5882	protein_coding	-0.411612105391065	7.4857540403485	21.2688414315069	0.000524153565315057	0.00580749826830971
MORN4	MORN repeat containing 4	protein_coding	118812	A6XB87.114	2512	protein_coding	0.96497495082116	-0.33174432204875	21.2641944177542	0.000524625009467032	0.00580749826830971
SLC25A42	solute carrier family 25 member 42	protein_coding	284439	A0A024R7K2.56	4666	protein_coding	0.544842819219947	5.31914243506872	21.2626313484968	0.000524783695018631	0.00580749826830971
SNX18	sorting nexin 18	protein_coding	112574	Q96RF0.169	6654	protein_coding	0.518625012878499	5.94823030094711	21.2614401403397	0.000524904665990018	0.00580749826830971
TSPAN15	tetraspanin 15	protein_coding	23555	O95858.163	2651	protein_coding	-1.41811283136009	0.619747259007924	21.2606752711966	0.000524982357947636	0.00580749826830971
AP1AR	adaptor related protein complex 1 associated regulatory protein	protein_coding	55435	NA	6504	protein_coding	-0.659382914351215	3.56023284084852	21.2575602618248	0.000525298904477004	0.00580749826830971
KIAA0319L	KIAA0319 like	protein_coding	79932	Q8IZA0.143	9619	protein_coding	0.462553370185466	6.55385959645041	21.2430341784451	0.000526777970771374	0.00581845779012197
ZBED2	zinc finger BED-type containing 2	protein_coding	79413	Q9BTP6.133	2214	protein_coding	-2.95503024231602	5.28489936986009	21.2265539196969	0.000528461871777992	0.00582870148995255
BCCIP	BRCA2 and CDKN1A interacting protein	protein_coding	56647	Q9P287.162	4496	protein_coding	-0.466461932654392	5.3118915165347	21.2243979567057	0.000528682623197976	0.00582870148995255
PLAG1	PLAG1 zinc finger	protein_coding	5324	A0A024R7Z0.58	7828	protein_coding	-1.20861964082796	1.56164808310582	21.1974956617343	0.000531446200681088	0.00584959268373856
MTA1	metastasis associated 1	protein_coding	9112	F8W9Y9.64	6966	protein_coding	0.384561287784702	5.63379033696692	21.1947322809662	0.000531731021674229	0.00584959268373856
FASTKD2	FAST kinase domains 2	protein_coding	22868	A0A024R3X5.7	9759	protein_coding	-0.723244423726383	4.63032350394551	21.1916528547682	0.000532048626193003	0.00584959268373856
COQ8A	coenzyme Q8A	protein_coding	56997	Q8NI60.166	4736	protein_coding	0.399925340896113	5.17370350762996	21.17631798554	0.00053363351017008	0.00586161523279824
GIMAP1	GTPase, IMAP family member 1	protein_coding	170575	NA	4797	protein_coding	0.717041225554613	6.58926690552239	21.167798520375	0.000534516379040456	0.00586591157826458
CIZ1	CDKN1A interacting zinc finger protein 1	protein_coding	25792	A0A494C0L7.12	8690	protein_coding	0.310518147225153	6.87873347374613	21.1604305935954	0.000535281282107724	0.00586890663075647
ZNF439	zinc finger protein 439	protein_coding	90594	NA	5207	protein_coding	-1.02406302346516	0.757431921290893	21.1549007786103	0.00053585619600556	0.00586981502493142
MTERF4	mitochondrial transcription termination factor 4	protein_coding	130916	NA	9938	protein_coding	0.534399779119658	6.34334212369906	21.1423398697645	0.00053716477172959	0.00587875097427732
DENND5A	DENN domain containing 5A	protein_coding	23258	Q6IQ26.152	21072	protein_coding	-1.2406034366813	4.88404134967769	21.1362914597044	0.000537796208686474	0.00587927437391213
B4GALT5	beta-1,4-galactosyltransferase 5	protein_coding	9334	O43286.174	4722	protein_coding	0.486139005289208	6.23598116142216	21.1324441247121	0.000538198308015093	0.00587927437391213
LIMD2	LIM domain containing 2	protein_coding	80774	A0A140VJN0.28	4751	protein_coding	0.706482333601401	8.65896401461013	21.1211065870586	0.000539385267685818	0.00588198491315988
NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit	protein_coding	116150	Q96E22.156	4796	protein_coding	-0.597194170478696	5.0238917087132	21.1082329999039	0.000540736727285749	0.00588198491315988
JADE1	jade family PHD finger 1	protein_coding	79960	Q6IE81.147	9052	protein_coding	-0.362685036110911	5.09471358048954	21.1065180260646	0.000540917060534712	0.00588198491315988
ATP13A1	ATPase 13A1	protein_coding	57130	NA	8359	protein_coding	0.408764458248229	6.28879484282518	21.1018382119017	0.000541409508555931	0.00588198491315988
SETD1B	SET domain containing 1B, histone lysine methyltransferase	protein_coding	23067	Q9UPS6.156	8557	protein_coding	0.492775707156708	6.10206334321911	21.101646250892	0.000541429719361274	0.00588198491315988
ALG12	ALG12 alpha-1,6-mannosyltransferase	protein_coding	79087	A0A024R4V6.49	5330	protein_coding	0.401211693273058	4.85801298555329	21.0979907325748	0.000541814761444844	0.00588198491315988
MKKS	MKKS centrosomal shuttling protein	protein_coding	8195	Q9NPJ1.186	7040	protein_coding	-0.399349316429552	3.84659644854303	21.0961779850947	0.000542005819186894	0.00588198491315988
VRK2	VRK serine/threonine kinase 2	protein_coding	7444	Q86Y07.194	3531	protein_coding	-0.419282029723055	3.80520744100433	21.0925247347824	0.000542391097701053	0.00588198491315988
POMP	proteasome maturation protein	protein_coding	51371	Q9Y244.152	1462	protein_coding	-0.552096984316338	5.41877355716925	21.0800622618108	0.000543707807566289	0.0058909086616333
ZNF717	zinc finger protein 717	protein_coding	100131827	NA	7648	protein_coding	-0.796750093167854	2.32664363775438	21.0743958325842	0.000544307715382333	0.00589205692994179
CD59	CD59 molecule (CD59 blood group)	protein_coding	966	Q6FHM9.135	10557	protein_coding	0.668113952094257	6.84592812069838	21.0656997983795	0.000545229864327599	0.0058966881700489
APBA3	amyloid beta precursor protein binding family A member 3	protein_coding	9546	NA	5596	protein_coding	0.523327809350817	5.4690860054081	21.0443551500221	0.000547501003728616	0.00591588720423791
ATP9B	ATPase phospholipid transporting 9B (putative)	protein_coding	374868	K7EJG1.37	14934	protein_coding	0.330186663252204	4.44870396338668	21.0346113932725	0.000548541421008145	0.0059217652590101
CDK11A	cyclin dependent kinase 11A	protein_coding	728642	Q9UQ88.197	5085	protein_coding	0.339221610605847	5.87011833549326	21.0279308469193	0.000549256081761552	0.00592411916757102
KDM4A	lysine demethylase 4A	protein_coding	9682	O75164.192	5184	protein_coding	0.334423480849247	6.16848294509294	21.0156681433295	0.000550570716740941	0.00592552979768802
MITD1	microtubule interacting and trafficking domain containing 1	protein_coding	129531	NA	4305	protein_coding	-0.419438273150049	5.42915949544614	21.0136448298573	0.000550787978946943	0.00592552979768802
MAP7D3	MAP7 domain containing 3	protein_coding	79649	Q8IWC1.140	6885	protein_coding	-0.369955631175128	4.74235131032316	21.0128154305045	0.000550877068122728	0.00592552979768802
KLHDC3	kelch domain containing 3	protein_coding	116138	F8W6A4.58	2019	protein_coding	0.346598860386231	6.34858362924583	21.0080828799605	0.000551385730924934	0.00592565800378697
TRBJ2-3	T cell receptor beta joining 2-3	TR_J_gene	NA	A0A0B4J200.23	49	protein_coding	0.66102612219561	4.5833108810166	21.0011017393775	0.000552137071941841	0.00592839165724052
ABHD17A	abhydrolase domain containing 17A, depalmitoylase	protein_coding	81926	Q96GS6.158	6163	protein_coding	0.587948051657633	6.11686050969503	20.9964659008186	0.000552636657996908	0.00592841968817007
ORAI3	ORAI calcium release-activated calcium modulator 3	protein_coding	93129	A0A024QZA7.50	2641	protein_coding	0.706965185907271	5.27917471947269	20.9877956881868	0.000553572421977223	0.00593312257121859
LNPK	lunapark, ER junction formation factor	protein_coding	80856	Q9C0E8.141	9081	protein_coding	-0.62162227136137	4.54310487183777	20.9639804442734	0.00055615224934452	0.00595205551300807
PYCR1	pyrroline-5-carboxylate reductase 1	protein_coding	5831	P32322.197	2886	protein_coding	-1.38454234721699	3.59758064529095	20.961104877091	0.000556464693589657	0.00595205551300807
C3orf14	chromosome 3 open reading frame 14	protein_coding	57415	A0A024R330.46	4388	protein_coding	-0.849930973817699	1.16261412371147	20.9576920852921	0.000556835774374802	0.00595205551300807
SASH3	SAM and SH3 domain containing 3	protein_coding	54440	O75995.149	2741	protein_coding	0.422230990548385	8.60095146899751	20.9461216756583	0.000558095991794095	0.00595546718823663
CYHR1	cysteine and histidine rich 1	protein_coding	50626	NA	9787	protein_coding	0.534047833387694	5.45583010815277	20.9455950039163	0.000558153434189668	0.00595546718823663
SCML2	Scm polycomb group protein like 2	protein_coding	10389	Q9UQR0.177	4327	protein_coding	-1.00113602329135	-0.572459591515194	20.9232910072849	0.000560592372054169	0.00597614513515119
ANKRD28	ankyrin repeat domain 28	protein_coding	23243	A0A024R2I9.8	11276	protein_coding	0.422572010312092	6.84623596012691	20.9112232246055	0.000561917139369257	0.00597711376923725
IARS1	isoleucyl-tRNA synthetase 1	protein_coding	3376	A0A0A0MSX9.53	22418	protein_coding	-0.464758322478686	7.27045583131804	20.9101528747851	0.000562034814756276	0.00597711376923725
RNF123	ring finger protein 123	protein_coding	63891	C9J266.65	7419	protein_coding	0.449375386680841	5.58391954608455	20.9087744080213	0.000562186406998423	0.00597711376923725
NCR2	natural cytotoxicity triggering receptor 2	protein_coding	9436	O95944.154	1268	protein_coding	-1.28391607180888	-0.570918747020234	20.8954959339208	0.00056364909617452	0.00598732864493842
NKG7	natural killer cell granule protein 7	protein_coding	4818	A0A0B4J2A6.29	921	protein_coding	1.00886711894774	9.04869365530802	20.8757520482831	0.000565832159386463	0.0060051706666558
JSRP1	junctional sarcoplasmic reticulum protein 1	protein_coding	105372240	Q96MG2.131	1950	protein_coding	1.20970751226299	-0.525013015111731	20.8582798132578	0.000567772239275978	0.00602040448206502
RAD54B	RAD54 homolog B	protein_coding	25788	Q9Y620.166	5319	protein_coding	-1.11206846219347	3.0944456192812	20.8441672873729	0.000569344904008778	0.00603171879211431
STARD4	StAR related lipid transfer domain containing 4	protein_coding	134429	Q96DR4.137	5684	protein_coding	-0.694434154542871	5.65209442971807	20.8306702857885	0.000570853709623073	0.00603715028029027
PCSK5	proprotein convertase subtilisin/kexin type 5	protein_coding	5125	B1AMG5.95	13341	protein_coding	-2.24945698987524	0.208002337245526	20.8305268184109	0.000570869772501251	0.00603715028029027
TMEM204	transmembrane protein 204	protein_coding	79652	Q9BSN7.130	1954	protein_coding	0.617499645387916	4.91929977685247	20.8191487313153	0.000572145357364202	0.00604284335571378
ZNF681	zinc finger protein 681	protein_coding	148213	Q96N22.160	6497	protein_coding	-0.914687046233014	1.85076105463227	20.8166917450415	0.000572421241676299	0.00604284335571378
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	protein_coding	8467	O60264.204	8146	protein_coding	-0.338706496844356	7.03225279989894	20.8032930873249	0.000573928439240116	0.00604957103226468
B3GALT4	beta-1,3-galactosyltransferase 4	protein_coding	8705	Q5STJ7.123	2365	protein_coding	0.810533935560542	3.69559799794844	20.7999812739643	0.000574301690686343	0.00604957103226468
GPR174	G protein-coupled receptor 174	protein_coding	84636	Q9BXC1.153	5494	protein_coding	-0.46386281988204	6.98149583779039	20.7943412075085	0.00057493799222347	0.00604957103226468
ABHD14A-ACY1	ABHD14A-ACY1 readthrough	protein_coding	100526760	A0A1B0GU64.17	4761	protein_coding	0.44650895728865	4.39985121722953	20.7930209355636	0.000575087060993222	0.00604957103226468
TADA3	transcriptional adaptor 3	protein_coding	10474	O75528.175	4127	protein_coding	0.377357963713231	6.98389566041261	20.7637132536607	0.000578407704644062	0.00607527939274544
TNFSF8	TNF superfamily member 8	protein_coding	944	NA	4605	protein_coding	-0.866207357389377	6.69451522945864	20.7624628150777	0.000578549877320658	0.00607527939274544
MTREX	Mtr4 exosome RNA helicase	protein_coding	23517	P42285.214	6347	protein_coding	-0.457324789925827	6.10529662837811	20.7542337887309	0.000579486515967342	0.00607527939274544
SEPTIN11	septin 11	protein_coding	55752	A0A384P5S0.12	9740	protein_coding	-0.533475210105772	6.47691066291584	20.7535176852862	0.000579568107045377	0.00607527939274544
NUP43	nucleoporin 43	protein_coding	348995	Q8NFH3.167	4420	protein_coding	-0.431757334995102	5.52363549996855	20.7481148993365	0.000580184117406284	0.00607639713480208
SH3KBP1	SH3 domain containing kinase binding protein 1	protein_coding	30011	Q5JPT6.147	5777	protein_coding	0.355725618675432	7.34145317768658	20.7305229559526	0.000582195174948229	0.00608786615817501
ARHGEF11	Rho guanine nucleotide exchange factor 11	protein_coding	9826	O15085.193	9322	protein_coding	1.04848704479521	0.40915203168335	20.725114591404	0.000582815068546452	0.00608786615817501
RSRC1	arginine and serine rich coiled-coil 1	protein_coding	51319	Q96IZ7.146	17897	protein_coding	-0.431839430826342	4.03594017876734	20.7244642335272	0.000582889662590076	0.00608786615817501
DONSON	DNA replication fork stabilization factor DONSON	protein_coding	29980	V9GY84.30	3511	protein_coding	-0.665253012060779	4.27194641860639	20.717028134755	0.00058374334863382	0.00608786615817501
ALDH1B1	aldehyde dehydrogenase 1 family member B1	protein_coding	219	A0A384MTJ7.12	3117	protein_coding	-0.58631027519858	3.05959261460119	20.7162661681725	0.000583830906610127	0.00608786615817501
MARCHF9	membrane associated ring-CH-type finger 9	protein_coding	92979	Q86YJ5.155	4004	protein_coding	0.424284451597411	4.81729526018269	20.6973244749634	0.000586012415359596	0.00610527694569836
CTSF	cathepsin F	protein_coding	8722	A0A7I2V4A8.1	4249	protein_coding	1.12302066621069	4.16259125911544	20.6829912203695	0.000587669463402859	0.00611719810552593
PCIF1	phosphorylated CTD interacting factor 1	protein_coding	63935	Q9H4Z3.157	3164	protein_coding	0.406317550612181	5.82896725063247	20.6726456060014	0.000588868886693367	0.00612433910145177
MDK	midkine	protein_coding	4192	P21741.189	2182	protein_coding	1.01323739542756	-0.427098483719055	20.6577488318144	0.000590600947195707	0.00613410581403702
ALDH16A1	aldehyde dehydrogenase 16 family member A1	protein_coding	126133	F5H4B6.65	4589	protein_coding	0.614483891599807	4.7776409805448	20.6557275928265	0.000590836413809081	0.00613410581403702
LYZ	lysozyme	protein_coding	4069	B2R4C5.109	1724	protein_coding	3.81857775187888	3.24254786100159	20.6337920376312	0.000593398845071905	0.00615535201988066
CCDC102A	coiled-coil domain containing 102A	protein_coding	92922	Q96A19.125	2551	protein_coding	0.533260417434322	3.53949231118722	20.6099801593956	0.000596195080253237	0.00617788178068774
COG4	component of oligomeric golgi complex 4	protein_coding	25839	H3BSD2.43	4781	protein_coding	0.5749508839866	6.72075722661816	20.6064869594079	0.000596606573170615	0.00617788178068774
SUCLG2	succinate-CoA ligase GDP-forming subunit beta	protein_coding	8801	Q96I99.194	3088	protein_coding	-0.342792932415	5.38867696112622	20.5928324995984	0.000598218211857243	0.00618511690586846
OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1	protein_coding	55611	NA	5328	protein_coding	0.316620325372267	6.30482769542028	20.5917832201917	0.000598342267530573	0.00618511690586846
NISCH	nischarin	protein_coding	11188	Q9Y2I1.153	9062	protein_coding	0.366291040772846	6.76477452680172	20.5720803243681	0.000600677284834697	0.00620387820847887
RASA2	RAS p21 protein activator 2	protein_coding	5922	D6RBA9.64	6003	protein_coding	-0.622813951517315	5.84167931835248	20.5662932447018	0.00060136512863606	0.00620560953243906
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	protein_coding	3181	P22626.225	12613	protein_coding	-0.382177201523759	9.71034982637834	20.5535942227459	0.000602877723642669	0.00621041736852683
SAR1B	secretion associated Ras related GTPase 1B	protein_coding	51128	Q9Y6B6.188	10798	protein_coding	-0.374843845028832	5.10979299218988	20.548032648307	0.000603541559803812	0.00621041736852683
DBR1	debranching RNA lariats 1	protein_coding	51163	Q9UK59.145	3156	protein_coding	-0.415506789850589	4.06699819215256	20.5441356876247	0.000604007211393291	0.00621041736852683
ACSL3	acyl-CoA synthetase long chain family member 3	protein_coding	2181	A0A024R487.8	14436	protein_coding	-0.573032310634428	4.38145414279475	20.5378025712603	0.000604764851694949	0.00621041736852683
TRAPPC5	trafficking protein particle complex subunit 5	protein_coding	126003	Q8IUR0.139	5679	protein_coding	0.774656891759949	3.41328670572801	20.5336056495935	0.000605267543729399	0.00621041736852683
MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	protein_coding	25902	Q6UB35.162	4891	protein_coding	-0.823577527578335	4.41464829388696	20.5330738642933	0.000605331273666903	0.00621041736852683
ZNF772	zinc finger protein 772	protein_coding	400720	M0R084.25	6096	protein_coding	-0.618019084770323	2.51280752760826	20.5296350066517	0.000605743579606599	0.00621041736852683
THEMIS2	thymocyte selection associated family member 2	protein_coding	9473	Q5TEJ8.125	4621	protein_coding	0.477806030457175	5.04281335026227	20.527531349401	0.000605995960848791	0.00621041736852683
RECQL5	RecQ like helicase 5	protein_coding	9400	NA	8766	protein_coding	0.436820275929666	5.00436482648688	20.5216602395364	0.000606700979344231	0.00621230556446123
TOP1	DNA topoisomerase I	protein_coding	7150	P11387.232	10127	protein_coding	-0.322691247019945	6.56361940510568	20.5140535268773	0.000607615830414512	0.0062134891274424
SLC25A35	solute carrier family 25 member 35	protein_coding	399512	Q3KQZ1.117	3952	protein_coding	1.02012411428251	4.60666807426774	20.5120395889242	0.000607858312660347	0.0062134891274424
CNOT9	CCR4-NOT transcription complex subunit 9	protein_coding	9125	Q92600.176	5289	protein_coding	-0.358981110554754	6.61686702505172	20.4895515145472	0.000610573568958294	0.00623590077406121
SMC3	structural maintenance of chromosomes 3	protein_coding	9126	NA	15505	protein_coding	-0.391277593884689	6.95405195757647	20.4788364284005	0.000611872282727466	0.00624381904247728
ZFP82	ZFP82 zinc finger protein	protein_coding	284406	K7ERD5.27	9214	protein_coding	-0.681014719724684	2.07305212931818	20.4728439314254	0.000612599997131172	0.00624590202203227
NEDD1	NEDD1 gamma-tubulin ring complex targeting factor	protein_coding	121441	A0A024RBE5.50	4465	protein_coding	-0.548231808752221	4.97892731317684	20.4629583450669	0.000613802676427287	0.00625281992066704
POLD2	DNA polymerase delta 2, accessory subunit	protein_coding	5425	A0A087WWF6.54	3685	protein_coding	-0.692536518057948	5.15985903858305	20.4528907862254	0.000615030313172674	0.00625998003910992
MPI	mannose phosphate isomerase	protein_coding	4351	H3BP57.57	9090	protein_coding	0.665187432805377	5.59938595677366	20.4441790323143	0.000616094924629611	0.00626547003913609
BICRA	BRD4 interacting chromatin remodeling complex associated protein	protein_coding	29998	Q9NZM4.135	7496	protein_coding	0.601803462873426	4.36684369586914	20.396682567604	0.000621936957658831	0.00631949401014667
SPTAN1	spectrin alpha, non-erythrocytic 1	protein_coding	6709	Q13813.224	16305	protein_coding	0.441997214037323	9.0843811764	20.3463653319778	0.000628196235139323	0.0063776620331719
P4HTM	prolyl 4-hydroxylase, transmembrane	protein_coding	54681	Q9NXG6.174	7637	protein_coding	0.460393274862201	5.51920108241374	20.3264013089744	0.000630699932572305	0.00639591676954313
POC1B	POC1 centriolar protein B	protein_coding	282809	NA	8769	protein_coding	-0.576141044472188	5.44843553875513	20.3220150479905	0.000631251566987682	0.00639591676954313
STAT5A	signal transducer and activator of transcription 5A	protein_coding	6776	A0A384N5W4.17	6385	protein_coding	0.297972749201847	7.13439769387821	20.31922447334	0.000631602812852863	0.00639591676954313
MYD88	MYD88 innate immune signal transduction adaptor	protein_coding	4615	Q99836.207	3989	protein_coding	0.536022881563302	6.87740051907039	20.3109159798181	0.00063264993620456	0.00640108658946921
SLC43A1	solute carrier family 43 member 1	protein_coding	8501	A0A024R4Y3.44	3526	protein_coding	0.43096886975154	4.68628918882001	20.3057481735683	0.000633302254083334	0.00640225643132211
TEX2	testis expressed 2	protein_coding	55852	Q8IWB9.137	9053	protein_coding	-0.461189172976345	4.309060803201	20.2893481568878	0.000635377560781225	0.00641384118312011
TPST2	tyrosylprotein sulfotransferase 2	protein_coding	8459	A0A024R1G9.41	6913	protein_coding	0.422670975583939	5.97063548011302	20.2870781023367	0.000635665441941973	0.00641384118312011
JPT2	Jupiter microtubule associated homolog 2	protein_coding	90861	NA	4768	protein_coding	-0.441875188701203	5.3848287361657	20.2837980514766	0.000636081675222957	0.00641384118312011
MED25	mediator complex subunit 25	protein_coding	81857	NA	7683	protein_coding	0.439827336028725	5.46897790912742	20.2797258358072	0.000636598873402147	0.00641384118312011
IZUMO4	IZUMO family member 4	protein_coding	113177	NA	2770	protein_coding	-0.853571724137691	3.15283049106819	20.2714984060924	0.00063764530176763	0.00641896270446081
MIER3	MIER family member 3	protein_coding	166968	Q7Z3K6.148	5763	protein_coding	-0.48277248390791	4.38965629242075	20.2551877795652	0.000639725724409772	0.00643447568843522
RAB23	RAB23, member RAS oncogene family	protein_coding	51715	A0A024RD41.58	4919	protein_coding	-0.825858478791562	1.51696694171354	20.2469729371152	0.00064077651261528	0.00643961501178406
SPPL2A	signal peptide peptidase like 2A	protein_coding	84888	Q8TCT8.154	8045	protein_coding	-0.493365774433838	5.80866397163569	20.2394056554975	0.000641746242933436	0.00644393176090316
MAT2A	methionine adenosyltransferase 2A	protein_coding	4144	NA	4485	protein_coding	-0.520663158732116	7.35079408598257	20.2329671710819	0.000642572662364507	0.00644680343931556
RAP2B	RAP2B, member of RAS oncogene family	protein_coding	5912	P61225.164	8402	protein_coding	0.406179346847989	5.18157769207111	20.2239891623619	0.000643727109437743	0.00644842066276525
NEDD4	NEDD4 E3 ubiquitin protein ligase	protein_coding	4734	H0Y8X6.69	9036	protein_coding	-0.711502482348195	3.23222806655802	20.2233064948745	0.000643814989467131	0.00644842066276525
RTN4	reticulon 4	protein_coding	57142	Q9NQC3.211	6644	protein_coding	-0.469323167592965	5.97976003985892	20.2152740025001	0.000644850062089167	0.00645336945525308
MYH9	myosin heavy chain 9	protein_coding	4627	A0A024R1N1.57	17034	protein_coding	0.446105975689869	10.4865883455615	20.2062607379108	0.00064601381916872	0.00645959668806678
GYPC	glycophorin C (Gerbich blood group)	protein_coding	2995	P04921.199	3609	protein_coding	0.466828222418185	6.66781035559772	20.1851428030198	0.000648750047332309	0.00648152371409306
SESN2	sestrin 2	protein_coding	83667	P58004.168	3462	protein_coding	0.650248334577034	4.8031686557035	20.1802543536996	0.000649385355200409	0.00648244175915119
TMC6	transmembrane channel like 6	protein_coding	11322	A0A024R8V2.50	11730	protein_coding	0.572217020219504	8.02812211730686	20.1743899662683	0.000650148450390672	0.00648463283002535
PDE1B	phosphodiesterase 1B	protein_coding	5153	A0A024RB59.58	7367	protein_coding	0.742829415024816	4.81374976073898	20.1583308522496	0.000652243455810248	0.00650009372127021
ECSIT	ECSIT signaling integrator	protein_coding	51295	K7ESM8.37	6294	protein_coding	0.61443740935259	4.10742273848187	20.150294913919	0.000653294733232046	0.00650374816251143
MBOAT2	membrane bound O-acyltransferase domain containing 2	protein_coding	129642	Q6ZWT7.118	8694	protein_coding	-1.29245442927106	-0.500635344098815	20.1471967579353	0.000653700565583972	0.00650374816251143
EXOC4	exocyst complex component 4	protein_coding	60412	Q96A65.181	9468	protein_coding	0.289090582896888	6.14184176355915	20.1383947446674	0.000654855153517205	0.00650444935628998
