SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
WBP1	WW domain binding protein 1	protein_coding	23559	A8MX15.95	2367	protein_coding	0.690706721921326	5.84011290302879	49.262626035764	1.05990455986928e-05	0.000335596609193025
KLF5	Kruppel like factor 5	protein_coding	688	NA	3679	protein_coding	-2.11123302730428	-0.0377555487654216	49.2562350385746	1.06060794421804e-05	0.000335596609193025
PLA2G6	phospholipase A2 group VI	protein_coding	8398	O60733.206	8150	protein_coding	0.637279358739566	5.88190137013417	49.2145801759168	1.06520569624709e-05	0.000336159755305067
NUAK2	NUAK family kinase 2	protein_coding	81788	Q9H093.162	3391	protein_coding	1.79072434495421	2.91195542624449	49.1709465850373	1.07004664338446e-05	0.000336796475169743
DOK2	docking protein 2	protein_coding	9046	O60496.173	2041	protein_coding	0.656224586430023	6.79932198491777	49.1418949462261	1.07328392875685e-05	0.000336926420687907
L3MBTL1	L3MBTL histone methyl-lysine binding protein 1	protein_coding	26013	A0A3B3ISV7.11	15554	protein_coding	1.07578948205785	3.4996850800604	48.9826261134127	1.09123456519014e-05	0.000340853219789506
MYCBPAP	MYCBP associated protein	protein_coding	84073	Q8TBZ2.125	6515	protein_coding	1.43699927909024	2.45839662516797	48.9802279336869	1.09150750238571e-05	0.000340853219789506
SAT1	spermidine/spermine N1-acetyltransferase 1	protein_coding	6303	NA	2482	protein_coding	0.970157813474349	6.71205276391661	48.9424617258549	1.09581612992884e-05	0.000341305237961388
NOLC1	nucleolar and coiled-body phosphoprotein 1	protein_coding	9221	Q14978.204	3970	protein_coding	-0.764737387042338	6.41250890756006	48.9173163736423	1.09869581459901e-05	0.00034131099927999
TXN2	thioredoxin 2	protein_coding	25828	M0QXH0.52	1650	protein_coding	0.57423684122367	5.89272796428697	48.8073416214907	1.11139378883639e-05	0.000344358870312448
ERFL	ETS repressor factor like	protein_coding	390937	A0A1W2PQ73.22	2012	protein_coding	2.08442111748191	1.96438116207213	48.7470518811707	1.11842714033589e-05	0.000345640346038
CLIC3	chloride intracellular channel 3	protein_coding	9022	O95833.182	969	protein_coding	2.22373663817461	3.15660778189557	48.6896714760353	1.1251690397867e-05	0.000346825361127015
SLBP	stem-loop binding protein	protein_coding	7884	Q53XR2.129	1884	protein_coding	-0.605501408376424	5.70962548645181	48.6506999242092	1.12977485322231e-05	0.00034730325570353
TOR4A	torsin family 4 member A	protein_coding	54863	Q9NXH8.146	4171	protein_coding	0.878773867398738	3.58427988195362	48.6214480698353	1.13324631134007e-05	0.00034730325570353
IL2RB	interleukin 2 receptor subunit beta	protein_coding	3560	P14784.224	4621	protein_coding	1.1284515764315	9.53663451776609	48.6029018620252	1.13545368198824e-05	0.00034730325570353
RPP40	ribonuclease P/MRP subunit p40	protein_coding	10799	O75818.163	1977	protein_coding	-1.26721378084756	0.920290889010951	48.4654752218408	1.15196636293916e-05	0.000351452857890058
CERCAM	cerebral endothelial cell adhesion molecule	protein_coding	51148	B7ZBS8.70	6058	protein_coding	2.0791503807099	2.72544951752689	48.3953655100085	1.16049760197419e-05	0.000353152446274239
SPSB1	splA/ryanodine receptor domain and SOCS box containing 1	protein_coding	80176	A0A024R4G8.41	3389	protein_coding	1.43112136847158	3.63133471695769	48.3140111031642	1.17048907187423e-05	0.000354422720173884
HSP90AB1	heat shock protein 90 alpha family class B member 1	protein_coding	3326	A0A024RD80.58	2980	protein_coding	-0.745961008752581	9.37915476561797	48.3085118109803	1.17116805193914e-05	0.000354422720173884
ZSCAN9	zinc finger and SCAN domain containing 9	protein_coding	7746	E9PLJ4.44	3710	protein_coding	1.25199987261691	3.48500984271822	48.2889647205866	1.17358516613869e-05	0.000354422720173884
CPM	carboxypeptidase M	protein_coding	1368	H0YHG6.38	7535	protein_coding	1.98672469343099	1.0563672810832	48.1402869343893	1.19216047365817e-05	0.000358515439243972
CAPN5	calpain 5	protein_coding	726	A0A140VKH4.39	6137	protein_coding	-2.18914226848776	1.04617933125307	48.0995803863889	1.19730547687344e-05	0.000358515439243972
ORAI3	ORAI calcium release-activated calcium modulator 3	protein_coding	93129	A0A024QZA7.50	2641	protein_coding	1.07825639382899	5.27917471947269	48.092296676108	1.19822879506139e-05	0.000358515439243972
FUT8	fucosyltransferase 8	protein_coding	2530	Q546E0.142	6976	protein_coding	0.575717269797044	6.7893149579948	48.0694980605259	1.20112419539878e-05	0.000358515439243972
BYSL	bystin like	protein_coding	705	Q13895.175	1937	protein_coding	-1.65685987052562	3.65324440253855	48.0613239776191	1.20216426940723e-05	0.000358515439243972
CBFB	core-binding factor subunit beta	protein_coding	865	NA	4652	protein_coding	-0.983392029217887	6.03574195746902	47.9666515176698	1.21428680022963e-05	0.00036122761196856
EVI5	ecotropic viral integration site 5	protein_coding	7813	NA	8278	protein_coding	2.87589310510778	3.86927280158713	47.937121852301	1.21809693012482e-05	0.000361459658693008
JADE1	jade family PHD finger 1	protein_coding	79960	Q6IE81.147	9052	protein_coding	-0.547756557688863	5.09471358048954	47.8906693416957	1.22411864269841e-05	0.000362345193269215
PRR5	proline rich 5	protein_coding	55615	B1AHG4.76	5241	protein_coding	0.855362027153685	4.48067949061126	47.8282851454002	1.2322599624205e-05	0.00036385220524045
ARRB1	arrestin beta 1	protein_coding	408	P49407.202	9888	protein_coding	-0.659850493866028	6.73371754286844	47.7916917517844	1.23706470131619e-05	0.000364033081977285
TRAV12-3	T cell receptor alpha variable 12-3	TR_V_gene	NA	A0A0B4J271.38	399	protein_coding	1.30507268496146	4.62801979508541	47.7584156331628	1.24145273605844e-05	0.000364033081977285
GCNT1	glucosaminyl (N-acetyl) transferase 1	protein_coding	2650	NA	9251	protein_coding	0.752209391397946	5.07515629106268	47.7540668330489	1.24202753260755e-05	0.000364033081977285
SLC9A7	solute carrier family 9 member A7	protein_coding	84679	A0A024R176.51	9980	protein_coding	0.782575716222032	5.25894902533711	47.6658313806937	1.25375680770976e-05	0.000366570219587492
ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	protein_coding	11174	Q9UKP5.184	8565	protein_coding	1.28108160539271	2.08026019827534	47.629682467791	1.25859917102676e-05	0.000366832776561449
JAG2	jagged canonical Notch ligand 2	protein_coding	3714	Q9Y219.203	6396	protein_coding	-2.52294081424422	1.29417236807139	47.6132684237843	1.26080508332797e-05	0.000366832776561449
MTURN	maturin, neural progenitor differentiation regulator homolog	protein_coding	222166	Q8N3F0.116	6356	protein_coding	0.756067666632862	3.8144305749797	47.5701096645869	1.26662667659025e-05	0.00036762991788431
MAST4	microtubule associated serine/threonine kinase family member 4	protein_coding	375449	O15021.169	14654	protein_coding	0.777462641393365	5.31087947255134	47.5187508199034	1.27359499875009e-05	0.000368755212138104
PIGW	phosphatidylinositol glycan anchor biosynthesis class W	protein_coding	284098	A0A087WWS9.40	2832	protein_coding	-1.18461918673831	2.72244603335076	47.3217894511465	1.30073362921056e-05	0.000375701003943166
EML5	EMAP like 5	protein_coding	161436	Q05BV3.134	11201	protein_coding	-2.25217229935585	-0.0246411758291751	47.2859953934163	1.30573722656703e-05	0.000375715780368257
MYO5A	myosin VA	protein_coding	4644	Q9Y4I1.204	45182	protein_coding	-0.614101965298105	6.40574582514082	47.2648948434723	1.3086972900871e-05	0.000375715780368257
BAX	BCL2 associated X, apoptosis regulator	protein_coding	581	NA	2587	protein_coding	-0.582333809467689	7.05555536886401	47.2307571616326	1.31350273504637e-05	0.000375715780368257
PBX4	PBX homeobox 4	protein_coding	80714	NA	2331	protein_coding	-1.35603748905938	4.84333783459092	47.2148900882511	1.31574324798104e-05	0.000375715780368257
AIF1	allograft inflammatory factor 1	protein_coding	199	NA	1243	protein_coding	0.919080906456054	4.16780422291209	47.1967295405709	1.31831304895362e-05	0.000375715780368257
ZNF704	zinc finger protein 704	protein_coding	619279	Q6ZNC4.125	15008	protein_coding	2.79320830462044	2.45802304721287	47.1761334630382	1.32123453059815e-05	0.000375715780368257
AZIN2	antizyme inhibitor 2	protein_coding	113451	NA	9581	protein_coding	-1.32637498883509	3.21180084648519	47.1317745477961	1.32755220679223e-05	0.000375715780368257
RASA3	RAS p21 protein activator 3	protein_coding	22821	Q14644.188	4775	protein_coding	1.16241348946514	7.04971997958968	47.1293105696952	1.32790415602733e-05	0.000375715780368257
FKBP1B	FKBP prolyl isomerase 1B	protein_coding	2281	P68106.165	1677	protein_coding	1.36062511802456	1.8147028387655	47.1076607603588	1.33100122085678e-05	0.000375715780368257
OTULINL	OTU deubiquitinase with linear linkage specificity like	protein_coding	54491	Q9NUU6.120	7040	protein_coding	-0.670106209729205	5.31347812536164	47.0987330807837	1.33228078712191e-05	0.000375715780368257
ISG20	interferon stimulated exonuclease gene 20	protein_coding	3669	H3BLY5.46	7184	protein_coding	1.43332977553385	6.3086645892978	47.0184573330918	1.34385063395812e-05	0.000378084769162415
COX19	cytochrome c oxidase assembly factor COX19	protein_coding	90639	F8WEL9.59	6715	protein_coding	0.628386236505319	5.64604978911465	46.9811166777363	1.34927205681538e-05	0.000378196919001674
TUBGCP5	tubulin gamma complex associated protein 5	protein_coding	114791	A0A087X1Z1.45	6376	protein_coding	-0.671870636715745	4.07753982573185	46.9720650975681	1.35059005360645e-05	0.000378196919001674
ARNT	aryl hydrocarbon receptor nuclear translocator	protein_coding	405	P27540.222	6448	protein_coding	0.42986651334461	6.87714840904984	46.9207687076314	1.35808754696897e-05	0.000378754990732837
CLIP1	CAP-Gly domain containing linker protein 1	protein_coding	6249	J3KP58.63	18596	protein_coding	-0.656911455615598	6.25611896948455	46.9139812926006	1.35908320615591e-05	0.000378754990732837
MAL	mal, T cell differentiation protein	protein_coding	4118	NA	1453	protein_coding	-1.40301449211077	6.3981175676749	46.884241188058	1.36345582610819e-05	0.000378754990732837
RBM38	RNA binding motif protein 38	protein_coding	55544	Q9H0Z9.165	2697	protein_coding	1.015449421174	5.56842935305031	46.8718444054919	1.36528330970844e-05	0.000378754990732837
BRI3BP	BRI3 binding protein	protein_coding	140707	Q8WY22.131	6703	protein_coding	-0.709812627917191	4.96374411685404	46.8421808204836	1.36966773029124e-05	0.000379089706604274
KRR1	KRR1 small subunit processome component homolog	protein_coding	11103	Q13601.172	10747	protein_coding	-0.697726114727084	5.299357120552	46.7391896477898	1.38501750417647e-05	0.000382450782576877
C16orf74	chromosome 16 open reading frame 74	protein_coding	404550	NA	2181	protein_coding	2.4942289914558	1.61235914252377	46.713021040805	1.38894936809049e-05	0.000382650739306038
PLCD1	phospholipase C delta 1	protein_coding	5333	NA	4194	protein_coding	0.917709669862195	5.18093686732028	46.5432838915255	1.4147689431001e-05	0.000388865869176062
EPHA1	EPH receptor A1	protein_coding	2041	NA	4697	protein_coding	-1.68711435269337	0.447420711055442	46.4750516783317	1.42530453150555e-05	0.00039029144833351
IL18RAP	interleukin 18 receptor accessory protein	protein_coding	8807	O95256.176	2966	protein_coding	-1.9469265968626	4.38760296085483	46.4673524714401	1.42649904831428e-05	0.00039029144833351
ZNF280B	zinc finger protein 280B	protein_coding	140883	A0A0D9SEJ8.48	5311	protein_coding	-1.45623530412923	0.751538557179375	46.4261599271246	1.43290973344408e-05	0.000391148288564174
SOCS1	suppressor of cytokine signaling 1	protein_coding	8651	Q4JHT5.136	1788	protein_coding	-2.52288237914885	2.86405547508485	46.2906715223544	1.45423217794282e-05	0.000395231825057589
BTBD2	BTB domain containing 2	protein_coding	55643	NA	5934	protein_coding	0.797739688439098	5.39050809018375	46.2736928137107	1.45693003733182e-05	0.000395231825057589
CAPS2	calcyphosine 2	protein_coding	84698	NA	6689	protein_coding	1.44065105797203	1.46903529120993	46.2609358155915	1.45896089784027e-05	0.000395231825057589
DTX3	deltex E3 ubiquitin ligase 3	protein_coding	196403	A0A024RB96.53	4087	protein_coding	1.02900906845592	4.43115390386484	46.2435659922778	1.46173137771859e-05	0.000395231825057589
OXA1L	OXA1L mitochondrial inner membrane protein	protein_coding	5018	J3KNA0.68	4498	protein_coding	0.463114352388315	7.26875684096668	46.2266512708049	1.46443513014883e-05	0.000395231825057589
OTUD3	OTU deubiquitinase 3	protein_coding	23252	Q5T2D3.117	6885	protein_coding	-0.721919262887472	4.03431473968921	46.1656042135353	1.47424158758141e-05	0.000396980313730443
NUP155	nucleoporin 155	protein_coding	9631	A0A024R071.54	9158	protein_coding	-0.724263398185264	5.47796789840581	46.1121937172426	1.4828837880108e-05	0.000398408124035605
POLR1G	RNA polymerase I subunit G	protein_coding	10849	O15446.164	3197	protein_coding	-1.24866288623852	2.32790354890067	46.061929799756	1.49107051736196e-05	0.000399707420260916
CCDC71L	coiled-coil domain containing 71 like	protein_coding	168455	Q8N9Z2.113	6799	protein_coding	0.722248128674078	3.90851921272613	45.9804092635152	1.50445979698187e-05	0.000402392397268984
PPFIBP1	PPFIA binding protein 1	protein_coding	8496	F5H7K5.40	11690	protein_coding	1.37632577421728	2.68676887024016	45.9327671334718	1.51234924030851e-05	0.000403215685158358
FBXO46	F-box protein 46	protein_coding	23403	Q6PJ61.129	3527	protein_coding	0.585529011664656	4.43710883453575	45.9210425389384	1.51429815534365e-05	0.000403215685158358
UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	protein_coding	84300	NA	4689	protein_coding	-0.584500611137752	4.45809351753417	45.8358639910733	1.52854463035456e-05	0.000406102648006672
CD79A	CD79a molecule	protein_coding	973	P11912.197	1344	protein_coding	3.12935746596738	3.82111313806348	45.6551283685932	1.55929106070501e-05	0.000413350734736667
CALCOCO2	calcium binding and coiled-coil domain 2	protein_coding	10241	Q13137.172	8303	protein_coding	-0.519564932331013	6.7540353768045	45.4649798408098	1.5924153470327e-05	0.000421195624717363
SQSTM1	sequestosome 1	protein_coding	8878	NA	7535	protein_coding	0.736152978071911	7.61069989624489	45.4028101013364	1.60342184394652e-05	0.000423032834375342
TULP3	TUB like protein 3	protein_coding	7289	O75386.164	3179	protein_coding	-0.5546624519415	3.73769519876703	45.3605910626994	1.61094655184138e-05	0.000423032834375342
RTKN	rhotekin	protein_coding	6242	Q9BST9.165	5191	protein_coding	1.96862745845978	0.0252363532299679	45.3531730571253	1.61227288750843e-05	0.000423032834375342
HPS1	HPS1 biogenesis of lysosomal organelles complex 3 subunit 1	protein_coding	3257	Q92902.182	5285	protein_coding	0.52483117066523	6.5604859738818	45.3460576240421	1.61354631268992e-05	0.000423032834375342
LPAR5	lysophosphatidic acid receptor 5	protein_coding	57121	Q5KU18.136	2771	protein_coding	0.72492642313367	4.59552848924501	45.2094109491704	1.6382291144131e-05	0.000428260919097772
INO80B	INO80 complex subunit B	protein_coding	83444	C9JKY0.53	1442	protein_coding	0.701120051512855	4.34713148926149	45.196040777434	1.64066761696439e-05	0.000428260919097772
PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1	protein_coding	55824	Q9NWQ8.153	11023	protein_coding	-0.549988436361936	8.01871581370376	45.0649574278877	1.66479923063077e-05	0.000433611135855774
MKNK2	MAPK interacting serine/threonine kinase 2	protein_coding	2872	K7EMP5.44	5221	protein_coding	0.608209963332719	7.50706867308225	44.9967463419563	1.67751905530088e-05	0.000434242368412781
RAB38	RAB38, member RAS oncogene family	protein_coding	23682	A0A024R191.55	1432	protein_coding	1.4721812278507	2.3169416230186	44.993549154657	1.67811801631907e-05	0.000434242368412781
MRTO4	MRT4 homolog, ribosome maturation factor	protein_coding	51154	A0A024RAE1.42	2556	protein_coding	-1.05230439683073	4.29233221391243	44.990833911549	1.67862688455231e-05	0.000434242368412781
GATAD1	GATA zinc finger domain containing 1	protein_coding	57798	Q8WUU5.140	6337	protein_coding	0.64840185490303	5.22098180013915	44.9726934693985	1.68203120727337e-05	0.000434242368412781
NAPSA	napsin A aspartic peptidase	protein_coding	9476	O96009.163	3581	protein_coding	2.13691541421165	4.12073005651833	44.9546573032681	1.68542389617837e-05	0.000434242368412781
HPGDS	hematopoietic prostaglandin D synthase	protein_coding	27306	A0A384P5J0.12	2111	protein_coding	3.72230705232146	1.99924319578664	44.8881047624916	1.69801155645484e-05	0.000436258698534779
RAD18	RAD18 E3 ubiquitin protein ligase	protein_coding	56852	H7C3I2.40	6984	protein_coding	-0.820839178571109	4.32625034894482	44.8690534356352	1.70163493506179e-05	0.000436258698534779
LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	protein_coding	3955	Q8NES3.164	3440	protein_coding	-0.846046997046335	4.91752278575961	44.8554835823712	1.70422125506922e-05	0.000436258698534779
PALB2	partner and localizer of BRCA2	protein_coding	79728	I3L1Z5.31	4747	protein_coding	-0.552680406413968	4.18039916022033	44.7544405924814	1.72362326110845e-05	0.000440280554213334
SBF2	SET binding factor 2	protein_coding	81846	NA	29111	protein_coding	-2.24553181076707	1.13807492005071	44.6792645952532	1.73822452574327e-05	0.00044273446134617
CD248	CD248 molecule	protein_coding	57124	Q9HCU0.159	2551	protein_coding	-1.63779305284544	2.05127933327087	44.6668338192224	1.74065271499165e-05	0.00044273446134617
AK1	adenylate kinase 1	protein_coding	203	Q6FGX9.148	2593	protein_coding	0.778141845980657	5.71198742799243	44.6204625598884	1.74974548375701e-05	0.000443625774533167
PTDSS2	phosphatidylserine synthase 2	protein_coding	81490	NA	6114	protein_coding	0.595916619529074	4.08416210939191	44.6076726567373	1.75226308603677e-05	0.000443625774533167
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	protein_coding	23162	NA	11666	protein_coding	0.633188086998397	6.70839604059022	44.5922037014511	1.75531365227307e-05	0.000443625774533167
BFSP2	beaded filament structural protein 2	protein_coding	8419	Q13515.168	2009	protein_coding	1.71081151213147	0.200076406900335	44.5158575235907	1.77046000363819e-05	0.000445839890700935
PLPPR2	phospholipid phosphatase related 2	protein_coding	64748	A0A024R7E2.50	3273	protein_coding	1.05622868768663	1.13212924336387	44.5103963812655	1.77154923457325e-05	0.000445839890700935
ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	protein_coding	50807	H0YBF7.76	8294	protein_coding	-1.09825587981681	4.89874050269486	44.367539026514	1.80032008867778e-05	0.000452126701849204
GPC1	glypican 1	protein_coding	2817	A0A384NPH9.15	6522	protein_coding	-1.27498143021111	0.199145670226198	44.2913736876339	1.81588062045804e-05	0.000455076468937897
IZUMO4	IZUMO family member 4	protein_coding	113177	NA	2770	protein_coding	-1.27431170306507	3.15283049106819	44.20589293028	1.83353026204355e-05	0.000458536320669129
GPR15	G protein-coupled receptor 15	protein_coding	2838	B6V9G9.91	2704	protein_coding	1.65346670595282	8.7146957238501	44.1050723354857	1.85460332508583e-05	0.000462836047383867
C9orf78	chromosome 9 open reading frame 78	protein_coding	51759	Q9NZ63.146	5099	protein_coding	-0.5450373906025	6.42504294446583	44.0626193029101	1.86356055541154e-05	0.000463171007511342
TPP1	tripeptidyl peptidase 1	protein_coding	1200	O14773.210	6502	protein_coding	0.722434150379229	8.26156611508628	44.059601585171	1.8641991746781e-05	0.000463171007511342
PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2	protein_coding	51422	A0A090N8Q6.54	16427	protein_coding	-1.02985690159354	2.99241790779213	44.0435811682067	1.8675937179391e-05	0.000463171007511342
CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8	protein_coding	27151	A0A494C0S9.14	10195	protein_coding	2.34714993400246	-0.0477780853571757	44.0224259331479	1.87208725239421e-05	0.000463322174975322
MAPK1	mitogen-activated protein kinase 1	protein_coding	5594	Q1HBJ4.140	6179	protein_coding	-0.723151883546477	7.45624230686617	43.9914197378731	1.87869586744201e-05	0.000463995093223927
POMK	protein O-mannose kinase	protein_coding	84197	Q9H5K3.154	12471	protein_coding	-0.79902336900201	4.72460397601235	43.9474043017412	1.88812374291869e-05	0.000465360085315642
MARCHF9	membrane associated ring-CH-type finger 9	protein_coding	92979	Q86YJ5.155	4004	protein_coding	0.619136847576528	4.81729526018269	43.92081482198	1.8938456353958e-05	0.00046577241702027
MAP3K20	mitogen-activated protein kinase kinase kinase 20	protein_coding	51776	Q9NYL2.184	13804	protein_coding	-1.40141305203265	3.77938967550215	43.9033921312874	1.8976057898554e-05	0.00046577241702027
CD84	CD84 molecule	protein_coding	8832	Q9UIB8.166	9255	protein_coding	0.871969500727478	7.88762281983833	43.8841455702688	1.90176963353512e-05	0.000465835933438202
MID1IP1	MID1 interacting protein 1	protein_coding	58526	Q9NPA3.146	4829	protein_coding	0.757392900279237	5.27136644329389	43.8059838463283	1.9187884946222e-05	0.000469041556400579
RBM28	RNA binding motif protein 28	protein_coding	55131	A0A024R753.55	15866	protein_coding	-0.515198057788253	5.38139447303068	43.7506426733356	1.93094519258279e-05	0.000471047959147649
UBA2	ubiquitin like modifier activating enzyme 2	protein_coding	10054	U3KQ55.45	4815	protein_coding	-0.458488524292576	6.66202691775662	43.7301436592522	1.9354708141445e-05	0.000471188394733261
PHEX	phosphate regulating endopeptidase homolog X-linked	protein_coding	5251	P78562.192	10399	protein_coding	2.6156993921307	4.66315170383476	43.688236826929	1.94476100576276e-05	0.000472485825615967
HVCN1	hydrogen voltage gated channel 1	protein_coding	84329	Q96D96.156	3646	protein_coding	1.10776134774839	4.27138370246955	43.5678646281862	1.97173471944822e-05	0.00047806551764833
ARHGEF3	Rho guanine nucleotide exchange factor 3	protein_coding	50650	Q9NR81.169	6576	protein_coding	-0.61314360550042	7.32740126048827	43.5201485272582	1.98254705823719e-05	0.000479019953333139
PIH1D1	PIH1 domain containing 1	protein_coding	55011	NA	3331	protein_coding	0.582295621308863	6.14970082946706	43.5150677989736	1.98370238030489e-05	0.000479019953333139
HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	protein_coding	3117	F6UB03.42	6883	protein_coding	-1.57693800208258	6.61732626841518	43.470182316608	1.99394299322271e-05	0.000480520120528359
COL5A2	collagen type V alpha 2 chain	protein_coding	1290	P05997.220	7319	protein_coding	-3.2094412457316	2.9385250492052	43.4035134145058	2.00926679554348e-05	0.000482060337117867
EAF1	ELL associated factor 1	protein_coding	85403	F8WFA5.50	4909	protein_coding	-0.855081691964543	5.80939770059967	43.3980267821166	2.01053396146692e-05	0.000482060337117867
GNAO1	G protein subunit alpha o1	protein_coding	2775	A0A6Q8PGR1.3	14555	protein_coding	-1.04207913455023	3.11436004495013	43.389499576667	2.01250520217939e-05	0.000482060337117867
PPP1R32	protein phosphatase 1 regulatory subunit 32	protein_coding	220004	G3F4G3.66	2400	protein_coding	0.925792595948903	2.53488787432275	43.3722548956506	2.01649851808044e-05	0.000482060337117867
PASK	PAS domain containing serine/threonine kinase	protein_coding	23178	Q96RG2.198	10665	protein_coding	0.783436065424964	6.92630448204801	43.3284702847113	2.02667896035093e-05	0.000483525066360525
UBE2F	ubiquitin conjugating enzyme E2 F (putative)	protein_coding	140739	F8WFB7.47	4238	protein_coding	0.699911418908416	6.08332126838085	43.1677829562632	2.06455457899438e-05	0.000489621687705236
CFH	complement factor H	protein_coding	3075	A0A024R962.51	7980	protein_coding	-2.28544107374301	1.78322043306357	43.1479261312597	2.06929174649421e-05	0.000489621687705236
MBOAT2	membrane bound O-acyltransferase domain containing 2	protein_coding	129642	Q6ZWT7.118	8694	protein_coding	-1.84553141131703	-0.500635344098815	43.1434798850613	2.07035419611073e-05	0.000489621687705236
DRAXIN	dorsal inhibitory axon guidance protein	protein_coding	374946	Q8NBI3.113	7365	protein_coding	-2.19093064132096	-0.316534189908656	43.1385471569309	2.07153363253229e-05	0.000489621687705236
GOLGA8B	golgin A8 family member B	protein_coding	440270	NA	7782	protein_coding	-0.640095819670851	9.32714524297569	43.133442198934	2.07275506992325e-05	0.000489621687705236
SYNE2	spectrin repeat containing nuclear envelope protein 2	protein_coding	23224	A0A669KB61.5	32359	protein_coding	-1.41737719587261	8.65904017208405	43.1005746699916	2.08063913415416e-05	0.000490512731844366
MPG	N-methylpurine DNA glycosylase	protein_coding	4350	A2IDA3.105	1497	protein_coding	0.977899486169132	4.61789804755066	43.0052635814084	2.10369905753323e-05	0.000494970928152148
CHML	CHM like Rab escort protein	protein_coding	23596	P26374.170	7778	protein_coding	-0.885962663170977	4.01001195236869	42.9417787173265	2.11922320689655e-05	0.000497642000690334
ANGPTL6	angiopoietin like 6	protein_coding	83854	K7EKF6.58	2063	protein_coding	1.35858917032138	2.23524504514624	42.9126318613922	2.1263950247562e-05	0.000498345112972822
LCP2	lymphocyte cytosolic protein 2	protein_coding	3937	Q13094.205	6823	protein_coding	-0.570702371445626	8.67965884451667	42.8593498847888	2.13957832471111e-05	0.000500451565401546
TP53INP2	tumor protein p53 inducible nuclear protein 2	protein_coding	58476	Q8IXH6.129	4179	protein_coding	0.755246061672544	3.25176393867809	42.8198359736338	2.14941625213111e-05	0.000501768815492604
IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha	protein_coding	3419	NA	6823	protein_coding	-0.615806092414411	4.83411738172664	42.733038234163	2.17121126498369e-05	0.000505866780859188
CUTA	cutA divalent cation tolerance homolog	protein_coding	51596	NA	1876	protein_coding	0.562448660857771	6.12073380498109	42.6455581201874	2.1934372206849e-05	0.000510048978665695
PRKDC	protein kinase, DNA-activated, catalytic subunit	protein_coding	5591	P78527.224	15409	protein_coding	-0.585426584654927	8.23405366783141	42.6268388321727	2.19822739083002e-05	0.000510168376365979
GNG2	G protein subunit gamma 2	protein_coding	54331	G3V3J9.68	6379	protein_coding	-0.686604753705192	7.32394954857559	42.5743902871403	2.21171341612375e-05	0.000512301540600781
KLRC3	killer cell lectin like receptor C3	protein_coding	3823	Q07444.170	1145	protein_coding	1.5317139193557	5.15045989571618	42.5301253259549	2.22316986517843e-05	0.000513957234916928
KIF21B	kinesin family member 21B	protein_coding	23046	O75037.182	12164	protein_coding	0.405248151976907	7.66208654379306	42.4449371475184	2.24541199073539e-05	0.000518095157398113
SCARB1	scavenger receptor class B member 1	protein_coding	949	A0A024RBS4.41	14887	protein_coding	1.04936331358177	2.70680701753683	42.4171952693487	2.25271082435205e-05	0.000518775818990262
MS4A6A	membrane spanning 4-domains A6A	protein_coding	64231	A0A024R516.52	5547	protein_coding	4.15069577452742	1.63741577716622	42.334762800747	2.27456143463358e-05	0.000522798523193526
C19orf54	chromosome 19 open reading frame 54	protein_coding	284325	Q5BKX5.107	3736	protein_coding	0.62928559932098	4.61372037390952	42.1453245396588	2.32571392408508e-05	0.00053352771923867
FBXO30	F-box protein 30	protein_coding	84085	Q8TB52.162	9051	protein_coding	0.841791811314227	4.84364923760633	42.0890091992287	2.34117653787276e-05	0.000536044048373976
MRPL10	mitochondrial ribosomal protein L10	protein_coding	124995	Q7Z7H8.136	2771	protein_coding	0.836609130906089	6.32540989839179	42.0299146399361	2.35753051970148e-05	0.000538754436197682
SYTL2	synaptotagmin like 2	protein_coding	54843	Q9HCH5.175	11258	protein_coding	1.01036602342805	7.03241747031961	41.9754567024115	2.37271868355123e-05	0.000541188550211905
PIM2	Pim-2 proto-oncogene, serine/threonine kinase	protein_coding	11040	A0A024QYW7.56	2761	protein_coding	0.805906230597389	7.90890398790628	41.9442003548475	2.38148720649818e-05	0.000542151925311389
ZNF677	zinc finger protein 677	protein_coding	342926	Q86XU0.147	9348	protein_coding	-1.51777359494886	0.580440806224152	41.8870158462371	2.39762690777079e-05	0.000544448346801907
YIPF3	Yip1 domain family member 3	protein_coding	25844	Q9GZM5.149	3043	protein_coding	0.447432490533164	6.2387365870719	41.8752622668825	2.40095991326326e-05	0.000544448346801907
FBN1	fibrillin 1	protein_coding	2200	P35555.241	18525	protein_coding	-1.35000037168007	4.49933067371021	41.8601022843744	2.40526681838046e-05	0.000544448346801907
